Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
1.19,2.52,17.2,37.6,0.0107,0.0979,0.032,0.0795,0.372,4.38
1.29,2.09,20.9,34.3,0.0125,0.128,0.0349,0.107,0.252,2.49
1.09,1.52,9.35,13.4,0.00727,0.0828,0.0304,0.0818,0.0374,0.503
1.27,1.69,33.2,43.5,0.0163,0.175,0.0423,0.0928,0.249,1.74
1.57,1.9,29.7,41.2,0.0201,0.138,0.0401,0.107,0.207,2.06
0.976,1.14,21.8,28.2,0.0139,0.131,0.0455,0.0905,0.255,1.15
1.29,1.98,22.5,37.0,0.0119,0.13,0.0361,0.0855,0.226,2.41
1.25,1.64,26.1,75.4,0.0135,0.0753,0.049,0.179,0.318,3.08
1.63,2.16,16.0,33.5,0.0274,0.101,0.0258,0.0626,0.111,1.14
1.19,1.35,30.8,49.1,0.0142,0.127,0.0461,0.102,0.129,0.906
1.79,2.31,21.0,31.6,0.00975,0.106,0.0268,0.0529,0.256,2.94
1.62,2.04,43.2,61.7,0.0154,0.154,0.043,0.0964,0.056,0.455
1.28,1.5,31.3,54.6,0.0263,0.241,0.0393,0.0992,0.3,1.63
1.37,1.72,26.1,37.7,0.0149,0.132,0.0391,0.0885,0.154,1.53
1.45,2.89,23.3,43.5,0.0824,0.137,0.0469,0.184,0.586,2.61
1.33,1.96,16.9,30.8,0.0342,0.144,0.0288,0.065,0.525,2.37
1.78,2.32,28.2,38.0,0.0132,0.136,0.0317,0.0678,0.268,2.0
1.65,2.9,23.4,44.9,0.0373,0.111,0.0448,0.302,0.126,2.79
1.39,1.69,29.7,49.4,0.0163,0.149,0.0429,0.124,0.208,1.02
1.78,2.17,28.0,41.8,0.0297,0.127,0.0665,0.15,0.13,1.27
1.47,1.85,23.5,29.2,0.0126,0.148,0.0344,0.0708,0.159,1.38
1.36,1.82,32.6,62.3,0.0185,0.163,0.0519,0.195,0.222,1.69
1.41,1.62,22.3,33.6,0.0104,0.0913,0.0365,0.0767,0.174,1.78
1.24,1.71,27.2,41.3,0.0236,0.145,0.0469,0.101,0.082,0.859
1.12,1.58,8.57,11.2,0.00839,0.0974,0.0275,0.0588,0.0542,0.672
1.35,1.51,23.9,30.0,0.0206,0.136,0.0394,0.0695,0.228,1.4
1.11,1.73,13.8,22.4,0.02,0.113,0.035,0.0894,0.0893,0.77
1.25,1.6,21.0,50.3,0.0133,0.0776,0.0435,0.177,0.349,3.07
1.13,1.73,10.7,24.2,0.0206,0.166,0.0228,0.0896,0.444,1.17
1.54,2.34,24.0,31.6,0.0217,0.113,0.033,0.104,0.394,2.33
1.29,1.53,15.3,22.2,0.0112,0.107,0.0301,0.0826,0.163,1.82
1.29,1.59,15.0,20.0,0.00815,0.104,0.0268,0.0491,0.211,0.864
1.36,1.68,20.4,29.2,0.011,0.129,0.034,0.0976,0.109,0.953
1.06,1.31,15.6,20.2,0.0102,0.107,0.0378,0.0831,0.231,0.993
1.03,1.31,11.3,21.6,0.00805,0.0819,0.031,0.0751,0.186,1.13
1.27,1.92,14.5,26.1,0.0168,0.112,0.0291,0.0755,0.297,2.42
1.79,1.89,24.8,31.6,0.0112,0.14,0.0328,0.0677,0.0405,0.628
0.993,1.13,23.3,30.2,0.0149,0.131,0.0467,0.0881,0.217,1.17
1.18,1.4,40.1,48.1,0.0208,0.176,0.0495,0.134,0.0352,0.543
1.78,2.67,13.4,18.9,0.00967,0.0971,0.0259,0.0572,0.412,1.55
1.32,1.63,30.8,53.6,0.0154,0.114,0.0436,0.0917,0.979,6.3
1.73,2.28,29.7,37.1,0.0119,0.132,0.0331,0.0816,0.376,4.52
1.34,1.84,18.2,27.6,0.0324,0.11,0.0351,0.0877,0.362,1.75
1.25,2.11,32.7,68.3,0.0353,0.176,0.0443,0.185,1.19,7.47
1.16,1.55,15.5,22.2,0.0298,0.125,0.0296,0.0962,0.533,1.49
1.18,1.51,16.5,48.6,0.0233,0.142,0.0401,0.25,0.72,3.17
1.29,1.7,22.0,32.7,0.0126,0.131,0.0353,0.0829,0.333,2.67
1.14,2.15,11.6,25.4,0.01,0.0793,0.0299,0.0633,0.249,2.05
1.43,2.74,22.4,41.7,0.0786,0.306,0.0386,0.109,0.397,3.54
1.43,1.54,37.8,64.1,0.0263,0.24,0.0404,0.101,0.33,1.78
1.3,1.46,16.3,20.4,0.00929,0.121,0.0307,0.0617,0.0463,0.456
1.7,3.0,18.6,28.3,0.022,0.112,0.0284,0.0737,0.129,1.1
1.1,1.61,24.9,41.8,0.0251,0.124,0.0474,0.101,0.123,1.16
1.47,1.71,14.1,18.4,0.00829,0.107,0.0265,0.0585,0.258,1.1
1.48,1.69,27.0,37.3,0.0118,0.132,0.035,0.0801,0.386,4.54
1.57,2.15,23.0,29.6,0.0126,0.12,0.0305,0.0659,0.0958,0.767
1.35,1.95,22.3,49.7,0.167,0.535,0.0332,0.13,0.894,6.38
1.46,2.4,36.4,53.1,0.029,0.13,0.0423,0.119,0.826,3.94
1.27,1.59,24.4,51.5,0.0132,0.0773,0.0451,0.163,0.351,3.14
1.51,1.89,31.5,49.5,0.0143,0.128,0.0393,0.0773,0.076,0.866
1.68,1.81,29.7,38.9,0.0116,0.136,0.0333,0.0715,0.344,4.37
1.53,2.15,31.2,42.9,0.0113,0.142,0.116,0.198,0.223,1.67
1.81,2.23,9.5,12.4,0.00806,0.0835,0.0205,0.04,0.0537,0.306
1.34,1.86,17.8,35.2,0.0325,0.116,0.0306,0.0826,0.15,1.16
1.37,1.91,20.6,45.8,0.0173,0.104,0.0338,0.0946,0.106,0.808
1.19,1.68,18.8,46.6,0.0137,0.164,0.0336,0.0749,0.101,0.91
1.54,1.76,25.9,34.3,0.012,0.131,0.0315,0.0639,0.258,1.14
1.52,1.8,17.1,38.0,0.0105,0.137,0.0268,0.0602,0.0543,0.776
1.84,2.07,30.7,64.4,0.0129,0.134,0.036,0.0842,0.0313,0.808
1.38,1.84,26.3,64.2,0.0157,0.152,0.0423,0.0852,0.034,0.482
1.14,1.8,37.2,65.0,0.0522,0.175,0.0744,0.286,0.217,1.85
1.36,1.69,27.9,63.3,0.0467,0.174,0.168,0.314,0.331,0.708
1.37,1.63,22.5,36.9,0.0121,0.123,0.0355,0.0859,0.184,0.97
1.34,1.62,27.4,34.9,0.0157,0.162,0.0482,0.0996,0.199,2.4
2.18,3.56,14.4,35.1,0.111,0.449,0.026,0.077,0.78,3.47
1.2,2.39,30.5,50.2,0.0521,0.162,0.0484,0.16,0.585,3.65
1.4,1.89,10.8,20.8,0.0272,0.0814,0.026,0.0775,0.15,1.4
1.01,1.41,32.9,50.3,0.0225,0.161,0.0624,0.124,0.161,1.05
1.16,1.7,13.8,25.5,0.046,0.113,0.0264,0.0548,0.339,3.02
1.36,1.57,25.4,33.8,0.0174,0.132,0.041,0.112,0.123,1.52
1.32,2.18,11.2,26.2,0.0532,0.329,0.0278,0.0754,0.379,2.52
1.22,1.74,13.8,34.3,0.0102,0.0589,0.0354,0.14,0.42,2.49
1.44,1.9,19.9,35.2,0.0361,0.143,0.0356,0.298,0.443,3.35
1.61,1.85,20.6,29.2,0.00959,0.0986,0.0295,0.0611,0.12,0.866
1.16,1.46,23.7,34.0,0.0153,0.139,0.0438,0.0912,0.451,2.27
1.04,1.33,10.1,15.0,0.0186,0.0782,0.0283,0.0529,0.563,1.72
1.08,1.42,24.4,31.5,0.013,0.144,0.0437,0.0841,0.184,1.42
1.39,2.61,13.6,24.4,0.0209,0.0944,0.0363,0.168,0.143,1.72
1.28,1.57,28.5,55.0,0.0133,0.0778,0.0467,0.153,0.36,4.02
1.18,1.56,18.4,23.9,0.0114,0.105,0.0378,0.0755,0.135,1.05
1.49,2.12,11.1,16.3,0.0108,0.0914,0.0672,0.132,0.0828,0.832
2.14,2.98,19.6,31.8,0.0137,0.111,0.0316,0.0777,0.346,2.29
1.28,1.67,16.1,24.4,0.00992,0.11,0.0302,0.066,0.0999,0.503
1.37,2.05,12.9,17.7,0.00789,0.103,0.046,0.0867,0.0389,0.227
1.32,1.83,22.6,41.8,0.0148,0.127,0.0395,0.132,0.0726,0.754
1.61,1.71,28.4,40.4,0.0151,0.168,0.0338,0.0764,0.148,0.883
1.32,1.54,24.4,42.0,0.0105,0.128,0.0407,0.101,0.491,6.11
1.23,1.82,17.8,33.8,0.0169,0.0937,0.0415,0.0972,0.415,2.62
1.03,1.63,11.7,48.5,0.0135,0.0803,0.0396,0.179,0.444,3.22
1.3,1.89,31.3,81.8,0.0252,0.154,0.0488,0.153,1.11,2.77
1.78,2.44,17.5,48.5,0.0155,0.0831,0.0353,0.177,0.446,3.18
1.23,1.72,24.9,39.6,0.0112,0.125,0.0375,0.0785,0.156,1.6
1.43,1.92,21.5,29.2,0.0142,0.132,0.0359,0.0803,0.148,0.849
1.52,1.88,24.4,28.2,0.0124,0.135,0.033,0.0647,0.164,1.3
1.75,2.15,9.92,14.5,0.00764,0.0863,0.023,0.0922,0.112,0.935
1.76,2.34,14.1,20.6,0.0197,0.105,0.0221,0.0446,0.156,0.796
1.98,2.43,26.8,38.2,0.012,0.127,0.0282,0.0597,0.088,1.27
1.25,1.56,22.5,30.7,0.0398,0.134,0.0554,0.155,0.0704,0.649
1.7,2.25,14.6,22.2,0.0374,0.102,0.0209,0.0813,0.236,1.62
1.21,1.37,9.42,11.3,0.00686,0.0903,0.0281,0.0551,0.108,1.13
0.955,1.37,9.54,12.0,0.0103,0.106,0.0284,0.0545,0.139,1.04
1.18,1.47,33.9,53.0,0.0156,0.146,0.0482,0.0964,0.198,1.64
1.34,1.87,11.1,20.7,0.0157,0.0859,0.0223,0.0473,0.198,1.52
1.63,1.8,22.1,26.9,0.0118,0.113,0.0295,0.064,0.049,0.677
1.21,1.38,13.0,18.0,0.0354,0.104,0.0257,0.0564,0.412,1.98
1.31,1.63,16.6,45.9,0.0532,0.257,0.0363,0.0893,0.146,2.92
1.2,1.75,25.4,43.4,0.0272,0.155,0.0452,0.109,0.107,1.22
2.03,2.39,25.9,36.9,0.0311,0.113,0.033,0.0818,0.053,2.73
1.46,2.16,12.9,25.3,0.0108,0.104,0.0272,0.0559,0.0744,0.856
1.25,1.5,15.3,21.2,0.0152,0.177,0.0305,0.0846,0.286,1.38
1.57,2.47,20.1,38.9,0.0106,0.106,0.0288,0.0749,0.321,4.27
1.3,1.61,24.7,33.8,0.0136,0.135,0.0383,0.0902,0.293,2.29
1.19,1.78,23.4,42.5,0.0411,0.142,0.0428,0.0864,0.434,3.24
1.23,1.59,24.1,38.9,0.0778,0.237,0.0502,0.202,0.364,2.37
1.96,2.28,19.6,46.9,0.0566,0.304,0.0277,0.0792,0.133,2.91
1.85,2.13,35.2,56.7,0.00968,0.0868,0.0426,0.15,0.201,2.48
2.09,2.87,26.3,38.9,0.0139,0.124,0.0351,0.0779,0.252,1.55
1.24,1.5,21.1,30.2,0.0178,0.139,0.0446,0.0834,0.0936,0.991
1.27,1.68,18.8,29.5,0.189,0.296,0.036,0.0659,0.164,0.802
1.12,1.41,29.7,46.0,0.018,0.137,0.0575,0.135,0.158,1.53
1.21,1.74,18.9,45.2,0.00961,0.0842,0.0349,0.103,0.913,6.52
1.32,2.65,7.4,11.9,0.0158,0.0723,0.0258,0.115,0.113,1.21
1.25,2.23,9.96,14.5,0.00922,0.0814,0.0297,0.0788,0.0547,1.01
1.21,1.47,18.1,25.2,0.0101,0.121,0.0306,0.0663,0.226,1.06
1.36,1.67,30.6,52.7,0.0192,0.179,0.0422,0.147,0.229,2.31
1.23,1.68,13.1,20.3,0.0216,0.0845,0.0342,0.0875,0.385,2.13
1.57,2.21,30.7,40.9,0.0125,0.14,0.151,0.214,0.19,1.64
1.42,1.81,24.4,46.9,0.0223,0.134,0.0381,0.16,0.176,1.31
1.11,1.35,29.1,38.1,0.0327,0.18,0.0627,0.148,0.119,1.21
1.66,2.05,14.9,21.7,0.0101,0.0849,0.0288,0.0816,0.175,1.07
1.5,2.13,28.6,37.3,0.0114,0.132,0.0803,0.15,0.206,2.26
1.75,2.04,21.1,25.9,0.0109,0.111,0.0272,0.0685,0.0805,0.53
1.43,1.92,16.7,24.5,0.0142,0.148,0.0341,0.0724,0.117,1.22
1.49,1.66,29.0,34.4,0.0121,0.145,0.0367,0.0826,0.131,1.23
1.95,2.34,27.3,36.7,0.0109,0.14,0.031,0.063,0.0335,0.561
1.57,2.48,11.5,16.3,0.0109,0.0945,0.0278,0.0908,0.165,0.972
1.31,1.73,15.1,21.2,0.0136,0.102,0.0326,0.0839,0.299,1.3
1.14,1.29,10.6,17.2,0.00879,0.0965,0.0265,0.0522,0.252,1.54
1.31,1.73,11.3,18.3,0.023,0.0876,0.0319,0.0748,0.273,1.15
1.57,1.85,21.9,30.5,0.0114,0.0963,0.0316,0.082,0.188,1.43
1.24,1.42,22.4,39.6,0.0118,0.148,0.0944,0.17,0.959,5.97
1.35,1.53,26.2,34.8,0.0133,0.127,0.0383,0.085,0.277,1.18
2.0,2.84,17.8,27.2,0.0126,0.106,0.0298,0.0829,0.241,1.71
1.31,1.7,29.7,38.7,0.0159,0.165,0.039,0.0758,0.253,1.59
1.24,1.55,13.7,23.1,0.0567,0.129,0.0347,0.0984,0.113,0.998
1.06,1.48,15.9,21.5,0.00958,0.109,0.0414,0.145,0.153,1.29
1.38,1.64,25.7,42.4,0.0129,0.0941,0.0444,0.105,0.251,2.35
1.21,1.44,19.1,39.2,0.0397,0.157,0.044,0.133,0.809,5.99
1.21,1.54,25.5,39.6,0.0404,0.174,0.0434,0.102,0.66,4.07
1.11,1.35,13.6,22.8,0.00889,0.0912,0.0312,0.0707,0.239,2.04
1.45,1.83,29.2,39.8,0.019,0.107,0.0364,0.0677,0.382,2.76
1.67,2.12,15.7,23.1,0.104,0.23,0.0225,0.0662,0.23,1.54
1.43,1.58,32.7,40.7,0.0124,0.155,0.0395,0.0727,0.0599,0.641
1.47,1.76,21.2,33.1,0.0125,0.109,0.0463,0.0869,0.272,1.4
1.31,1.82,15.6,46.7,0.0724,0.282,0.0463,0.12,0.431,3.21
1.14,1.4,16.3,20.9,0.0144,0.125,0.0312,0.0777,0.512,2.38
1.43,1.79,28.5,53.2,0.0153,0.131,0.0458,0.167,0.177,1.9
1.37,1.73,9.5,21.0,0.159,0.23,0.0257,0.0896,0.143,0.623
1.41,1.95,21.5,37.0,0.0284,0.13,0.039,0.0886,0.277,1.48
1.52,2.02,8.06,12.3,0.0108,0.0784,0.031,0.0615,0.0903,0.682
1.64,2.43,22.8,39.3,0.0106,0.113,0.0302,0.0826,0.3,4.22
1.29,2.06,13.9,21.5,0.0156,0.0841,0.036,0.116,0.276,1.71
1.89,2.82,14.6,21.5,0.0102,0.0972,0.0245,0.0534,0.465,1.77
1.4,2.72,30.6,50.7,0.0176,0.126,0.0483,0.297,0.127,1.06
1.27,1.71,32.2,49.7,0.0442,0.203,0.0733,0.155,0.0833,0.868
1.61,1.98,11.8,14.1,0.00813,0.0948,0.0818,0.132,0.343,0.629
1.06,1.62,15.7,27.3,0.0448,0.107,0.0355,0.212,0.375,2.49
1.53,1.69,23.9,31.5,0.0212,0.113,0.0305,0.0683,0.231,1.86
1.67,1.84,19.3,25.2,0.0138,0.135,0.0271,0.0501,0.28,1.37
1.79,2.24,19.7,25.7,0.0141,0.129,0.0244,0.0467,0.297,1.38
1.38,2.3,9.83,14.1,0.0107,0.0719,0.0264,0.0603,0.377,1.59
1.6,1.81,25.7,32.0,0.0168,0.111,0.0393,0.0819,0.0544,1.48
1.18,2.13,13.1,48.5,0.0392,0.194,0.0401,0.179,0.489,3.22
1.13,1.42,30.6,42.3,0.041,0.2,0.0721,0.16,0.269,1.89
1.17,1.57,7.16,11.3,0.0263,0.106,0.0236,0.0695,0.12,0.689
1.41,1.73,21.7,42.2,0.0106,0.102,0.0328,0.081,0.436,6.27
1.81,2.43,24.8,34.1,0.0138,0.127,0.0275,0.0611,0.139,0.997
1.21,1.74,19.6,37.2,0.0206,0.109,0.0359,0.0637,0.206,2.05
1.4,1.67,25.4,51.1,0.0193,0.119,0.037,0.0809,0.166,1.99
2.16,3.01,24.8,36.2,0.0109,0.108,0.0323,0.0713,0.227,1.22
1.14,1.52,18.7,31.0,0.0123,0.106,0.0383,0.0836,0.298,1.69
1.35,1.68,49.3,61.8,0.012,0.113,0.0473,0.102,0.133,1.87
1.35,1.75,30.5,48.7,0.0395,0.138,0.0514,0.117,0.568,1.94
1.37,1.73,26.4,40.1,0.0162,0.116,0.0349,0.0714,0.298,1.89
1.8,2.08,28.9,37.7,0.0104,0.126,0.0326,0.066,0.0844,0.757
1.29,1.46,15.7,19.5,0.00854,0.109,0.0329,0.0556,0.164,1.24
1.31,1.72,28.6,56.6,0.0146,0.114,0.0452,0.169,0.683,5.19
1.56,2.25,23.6,32.4,0.0245,0.129,0.0402,0.0861,0.202,1.83
1.98,2.45,22.6,28.3,0.0124,0.122,0.028,0.0825,0.121,0.934
1.24,1.53,25.3,34.7,0.0122,0.135,0.0387,0.102,0.413,4.66
1.38,1.74,25.3,40.2,0.223,0.34,0.037,0.0828,0.249,1.78
1.23,1.54,11.4,13.5,0.00742,0.0942,0.0263,0.0532,0.0987,1.01
1.45,1.75,19.0,53.0,0.0143,0.11,0.0412,0.177,0.269,2.68
1.76,2.4,27.8,59.5,0.0184,0.135,0.0323,0.0699,0.192,1.16
1.5,1.78,19.5,26.8,0.00964,0.118,0.0293,0.0524,0.136,1.34
1.27,1.45,16.4,27.4,0.0123,0.108,0.0295,0.0576,0.324,3.42
1.38,1.92,30.4,47.9,0.0481,0.148,0.041,0.0742,0.185,0.905
1.01,1.37,8.06,11.2,0.0109,0.0724,0.0246,0.0528,0.092,0.712
1.29,1.67,17.8,35.0,0.0101,0.115,0.0319,0.0664,0.239,1.48
1.37,1.61,31.1,43.8,0.0156,0.161,0.0461,0.105,0.246,1.6
1.44,2.05,25.5,38.2,0.0112,0.127,0.0611,0.126,0.147,1.78
1.48,2.02,19.3,29.0,0.0244,0.146,0.0425,0.0846,0.0615,1.21
1.38,1.67,31.2,55.4,0.014,0.155,0.0378,0.104,0.552,3.26
1.6,1.92,26.2,32.6,0.013,0.139,0.0342,0.0671,0.101,1.05
1.97,2.65,26.3,53.2,0.0215,0.132,0.0383,0.226,0.484,2.78
1.75,2.01,20.9,27.2,0.0145,0.129,0.028,0.0551,0.224,1.29
1.37,1.9,17.6,31.7,0.0247,0.133,0.0344,0.111,0.235,1.73
1.5,1.8,13.6,17.1,0.00866,0.102,0.0256,0.0535,0.0381,0.758
1.27,1.7,20.9,31.2,0.013,0.123,0.0348,0.0662,0.355,2.67
1.35,1.65,23.6,39.9,0.0121,0.0957,0.035,0.0816,0.668,4.36
1.94,2.31,19.1,23.0,0.00885,0.0911,0.023,0.0557,0.0519,0.379
1.06,1.36,14.8,36.7,0.013,0.146,0.0348,0.076,0.944,6.05
1.84,2.36,9.71,22.0,0.0123,0.113,0.0215,0.194,0.12,0.751
1.16,1.58,15.8,22.1,0.0169,0.111,0.031,0.0653,0.198,1.55
1.84,2.12,18.6,23.5,0.0179,0.117,0.0265,0.0717,0.0457,0.336
1.25,1.86,20.1,51.2,0.0215,0.119,0.0429,0.178,0.693,3.04
1.31,1.6,24.1,39.0,0.0291,0.127,0.041,0.087,0.203,2.32
1.34,1.8,16.7,24.6,0.0194,0.0989,0.0367,0.105,0.333,1.74
1.22,1.56,9.81,22.5,0.013,0.081,0.0255,0.086,0.175,1.06
1.06,1.5,18.5,30.4,0.0107,0.102,0.041,0.0854,0.467,2.87
1.98,2.19,11.9,16.9,0.0125,0.0734,0.0182,0.036,0.1,0.846
1.8,2.29,23.0,46.4,0.011,0.0894,0.0305,0.0883,0.783,6.42
1.78,1.94,25.3,30.7,0.0116,0.119,0.0294,0.0663,0.0843,1.19
1.46,1.89,22.9,27.4,0.0123,0.132,0.0346,0.0777,0.212,1.31
1.57,1.84,29.6,39.2,0.0174,0.148,0.041,0.0907,0.374,4.5
1.65,1.96,31.5,42.1,0.0204,0.158,0.0491,0.0975,0.0913,0.87
1.27,1.64,10.7,20.1,0.0132,0.0869,0.0293,0.143,0.164,1.27
1.65,3.07,24.7,52.8,0.0228,0.172,0.057,0.322,0.337,1.98
1.37,1.52,19.6,27.7,0.0202,0.122,0.0335,0.0912,0.106,1.7
1.51,1.76,15.8,26.5,0.21,0.289,0.0299,0.0828,0.169,0.858
1.33,1.63,24.6,34.9,0.0219,0.121,0.0406,0.088,0.334,1.24
1.38,1.6,14.3,17.3,0.00991,0.0986,0.079,0.134,0.347,0.785
1.3,1.63,23.1,32.5,0.012,0.14,0.0368,0.0879,0.0758,0.862
1.19,1.38,28.4,48.2,0.0147,0.126,0.0434,0.0791,0.129,1.02
1.17,1.41,24.9,34.2,0.0137,0.141,0.0476,0.147,0.313,2.27
1.3,1.7,23.6,45.2,0.0128,0.141,0.0364,0.0765,0.321,2.65
1.62,2.0,9.26,13.1,0.0165,0.0963,0.0272,0.0617,0.164,1.44
1.57,1.92,9.21,12.7,0.0138,0.0846,0.0223,0.0703,0.104,0.925
1.21,1.55,9.28,15.8,0.0124,0.0835,0.022,0.0582,0.359,1.5
1.62,2.01,19.7,40.6,0.0207,0.0914,0.0271,0.0752,0.207,2.33
1.36,1.72,18.0,24.3,0.00854,0.0973,0.0316,0.0671,0.123,0.797
1.49,2.14,22.0,30.8,0.0151,0.118,0.0314,0.0623,0.179,1.54
1.21,1.85,11.2,17.4,0.0218,0.0967,0.0259,0.0538,0.455,1.68
1.6,2.03,19.6,33.2,0.0123,0.105,0.0304,0.101,0.0372,0.372
1.21,1.94,27.7,53.6,0.0249,0.18,0.0544,0.252,0.753,2.54
1.63,1.97,17.1,30.2,0.0189,0.108,0.0272,0.0579,0.129,1.53
1.29,1.85,20.1,28.8,0.0112,0.116,0.0345,0.0689,0.45,1.49
1.39,1.7,24.9,34.5,0.02,0.122,0.0346,0.0959,0.232,2.04
1.58,2.07,35.3,50.1,0.0268,0.148,0.0424,0.109,0.437,4.58
1.36,1.68,31.8,65.3,0.0165,0.156,0.0408,0.0903,0.585,3.19
1.68,2.14,15.5,23.2,0.0489,0.104,0.0214,0.0803,0.239,1.62
1.23,1.89,13.9,48.5,0.0349,0.0876,0.0358,0.264,0.665,3.2
1.4,1.78,13.9,18.9,0.0119,0.111,0.0294,0.0645,0.0927,1.17
1.5,3.21,8.41,21.0,0.0251,0.102,0.0249,0.0974,0.181,1.22
1.47,2.03,13.2,17.9,0.0115,0.105,0.028,0.0649,0.118,1.08
1.24,1.55,24.0,34.4,0.0125,0.133,0.038,0.0997,0.419,4.7
1.36,1.83,17.9,27.4,0.0273,0.128,0.0326,0.0669,0.111,0.986
1.73,2.06,22.0,32.9,0.0196,0.134,0.0406,0.0904,0.0493,0.665
1.86,2.48,21.2,30.3,0.0249,0.121,0.0308,0.086,0.252,1.45
1.47,1.87,25.5,34.8,0.0146,0.136,0.0442,0.0867,0.138,1.02
1.34,1.54,13.8,17.1,0.0118,0.109,0.0257,0.0598,0.208,0.807
1.41,2.15,14.7,26.6,0.0182,0.0848,0.0273,0.0724,0.233,1.77
1.28,1.62,17.8,40.7,0.0257,0.135,0.0367,0.0938,0.207,1.42
1.45,1.87,19.1,26.5,0.00911,0.108,0.0299,0.0573,0.0353,0.318
1.69,2.19,8.51,14.8,0.016,0.0799,0.0301,0.149,0.193,1.42
1.47,2.48,18.2,48.0,0.0601,0.323,0.0318,0.0998,0.173,3.08
1.22,2.18,18.9,32.5,0.0095,0.111,0.0395,0.214,0.117,1.26
1.21,1.71,20.3,45.4,0.0149,0.155,0.0352,0.105,0.867,6.52
1.3,2.18,20.5,45.5,0.0103,0.0947,0.0345,0.104,0.933,6.52
1.36,2.16,7.19,17.3,0.0115,0.0683,0.0255,0.0962,0.198,0.994
1.53,2.87,15.5,29.7,0.0316,0.113,0.0424,0.262,0.101,2.12
1.69,1.95,13.6,16.9,0.00991,0.0994,0.0258,0.125,0.0534,0.695
1.49,1.94,22.1,45.7,0.0103,0.116,0.0331,0.115,0.79,6.45
1.98,2.44,25.2,39.8,0.0157,0.124,0.0296,0.0621,0.0926,1.16
1.85,2.39,23.5,33.3,0.0116,0.12,0.0301,0.0666,0.0614,2.8
1.24,1.55,24.0,34.4,0.0125,0.133,0.038,0.0997,0.419,4.7
2.0,2.79,13.7,18.7,0.00889,0.101,0.0615,0.127,0.191,0.783
1.34,1.87,13.4,36.8,0.0267,0.0931,0.0271,0.0743,0.3,1.59
1.43,2.1,11.1,15.4,0.0109,0.0855,0.0454,0.0897,0.0927,1.01
1.32,1.62,19.1,51.9,0.0201,0.122,0.0322,0.0873,0.239,1.56
1.38,2.28,20.8,28.1,0.0133,0.112,0.0397,0.0958,0.253,1.92
1.57,1.66,21.5,23.7,0.00862,0.099,0.0955,0.153,0.409,0.702
1.15,1.77,17.8,25.5,0.0143,0.0998,0.0439,0.149,0.3,1.73
1.07,1.51,29.5,49.9,0.0307,0.126,0.0474,0.125,0.95,3.17
1.31,2.45,12.9,21.3,0.0164,0.0965,0.0341,0.121,0.148,1.49
1.52,2.18,32.4,43.2,0.0115,0.138,0.117,0.199,0.199,2.08
1.32,1.53,24.9,30.2,0.011,0.115,0.0842,0.162,0.397,0.976
1.69,1.88,29.2,36.0,0.0125,0.137,0.033,0.0697,0.189,1.41
1.52,1.91,21.1,28.1,0.0172,0.139,0.0313,0.0645,0.115,0.939
1.4,1.94,21.4,38.0,0.014,0.122,0.0394,0.325,0.225,1.38
1.43,1.64,21.8,28.9,0.0112,0.133,0.0345,0.07,0.0621,0.862
1.81,3.11,26.8,68.8,0.0892,0.317,0.0726,0.571,0.32,4.22
1.07,1.38,14.5,20.6,0.0149,0.174,0.0308,0.0846,0.315,1.45
1.64,2.2,9.75,14.2,0.00789,0.0795,0.0186,0.0396,0.0588,0.599
1.18,1.46,18.3,29.4,0.011,0.128,0.0335,0.0728,0.307,2.11
1.2,1.59,22.1,29.4,0.0117,0.126,0.0379,0.0758,0.249,1.61
1.48,1.76,19.9,31.9,0.0131,0.114,0.0353,0.0727,0.0839,2.95
1.75,2.05,20.7,28.3,0.0164,0.123,0.0289,0.0582,0.233,2.2
1.33,1.85,20.6,28.8,0.0256,0.116,0.0368,0.0739,0.44,1.49
1.45,1.67,28.3,38.6,0.0364,0.114,0.0506,0.22,0.406,3.58
1.9,2.17,31.9,55.3,0.015,0.166,0.0434,0.204,0.199,1.58
2.46,3.28,9.75,15.6,0.0063,0.0724,0.0685,0.13,0.216,0.912
1.57,2.15,34.4,48.6,0.0261,0.155,0.0441,0.104,0.17,1.29
1.54,1.69,22.2,26.5,0.0093,0.106,0.0315,0.0686,0.149,1.77
1.48,2.15,18.3,25.4,0.0133,0.111,0.0296,0.0542,0.125,1.38
1.26,1.76,22.3,30.4,0.0196,0.123,0.0425,0.0948,0.35,1.35
1.14,2.01,13.9,26.8,0.0175,0.113,0.0359,0.157,0.21,1.95
1.34,1.63,27.8,35.9,0.0108,0.122,0.0368,0.0743,0.169,1.66
1.56,2.84,18.1,35.4,0.0274,0.118,0.0399,0.236,0.093,2.26
1.42,2.58,20.6,36.9,0.0256,0.114,0.0428,0.212,0.189,2.18
1.42,1.88,22.9,46.8,0.0244,0.126,0.0395,0.162,0.199,1.39
1.39,1.83,18.2,29.0,0.0328,0.115,0.0345,0.0794,0.285,1.63
1.33,1.76,26.9,56.5,0.02,0.188,0.045,0.173,0.438,2.94
1.48,1.6,20.3,26.4,0.0102,0.125,0.0367,0.0622,0.174,0.586
1.26,1.54,9.68,13.3,0.00807,0.0791,0.0252,0.0872,0.117,1.04
1.13,1.53,24.1,36.6,0.0189,0.116,0.0435,0.0981,0.228,1.72
