participant,soundscape,masker,stimulus_index,time_taken,Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
ARAUS_00359,R0039_segment_binaural_44100_2.wav,wind_00006.wav,15,43.728,1.31,1.56,9.01,11.7,0.0089,0.0725,0.023,0.0514,0.0687,0.67
ARAUS_00364,R0039_segment_binaural_44100_1.wav,wind_00015.wav,28,65.651,1.29,1.71,9.22,11.7,0.00857,0.0854,0.023,0.051,0.101,1.14
ARAUS_00375,R0023_segment_binaural_44100_1.wav,bird_00054.wav,7,66.734,1.56,2.16,7.85,14.8,0.0412,0.0831,0.0186,0.0613,0.178,1.28
ARAUS_00375,R0049_segment_binaural_44100_1.wav,wind_00040.wav,8,64.221,1.34,1.86,9.79,12.8,0.00895,0.0814,0.0207,0.0437,0.0875,0.581
ARAUS_00375,R0049_segment_binaural_44100_2.wav,water_00050.wav,9,61.176,1.42,1.61,10.8,13.9,0.0124,0.0873,0.0231,0.0451,0.0754,0.93
ARAUS_00375,R0121_segment_binaural_44100_1.wav,wind_00029.wav,41,48.451,1.32,1.52,11.1,24.6,0.0143,0.103,0.0245,0.05,0.203,2.68
ARAUS_00380,R0128_segment_binaural_44100_1.wav,construction_00020.wav,18,51.732,1.3,1.76,8.85,21.5,0.0169,0.085,0.024,0.0762,0.14,1.17
ARAUS_00380,R0008_segment_binaural_44100_2.wav,silence_00005.wav,40,50.119,0.891,1.29,9.02,11.4,0.00814,0.105,0.0293,0.061,0.0322,0.285
ARAUS_00383,R0132_segment_binaural_44100_1.wav,silence_00003.wav,25,56.789,1.1,1.36,11.8,18.6,0.0111,0.117,0.0358,0.109,0.0678,0.91
ARAUS_00391,R0124_segment_binaural_44100_2.wav,bird_00055.wav,11,76.145,1.11,1.53,5.88,16.6,0.0267,0.0831,0.0245,0.0851,0.383,1.43
ARAUS_00391,R0129_segment_binaural_44100_1.wav,water_00031.wav,19,65.966,1.31,1.67,7.56,12.9,0.00731,0.0741,0.0233,0.0589,0.0255,0.449
ARAUS_00391,R0046_segment_binaural_44100_2.wav,traffic_00037.wav,20,60.374,1.26,1.88,11.5,19.9,0.0127,0.103,0.0246,0.0493,0.134,0.878
ARAUS_00391,R0046_segment_binaural_44100_1.wav,bird_00035.wav,26,62.12,1.25,1.75,11.1,18.4,0.0571,0.116,0.0253,0.0483,0.108,0.981
ARAUS_00391,R0048_segment_binaural_44100_1.wav,silence_00001.wav,29,58.968,1.19,1.36,12.5,16.2,0.00933,0.0989,0.0264,0.0563,0.159,1.15
ARAUS_00391,R0027_segment_binaural_44100_1.wav,wind_00038.wav,36,60.567,1.71,2.22,7.88,9.96,0.00702,0.0739,0.0181,0.0415,0.0231,0.361
ARAUS_00391,R0122_segment_binaural_44100_2.wav,silence_00001.wav,44,57.743,1.02,1.79,9.65,15.6,0.0217,0.0898,0.0287,0.0617,0.4,2.35
ARAUS_00394,R0131_segment_binaural_44100_2.wav,construction_00011.wav,2,50.079,1.46,2.17,16.2,29.3,0.0138,0.108,0.0333,0.0922,0.212,1.19
ARAUS_00402,R0001_segment_binaural_44100_2.wav,silence_00002.wav,11,48.75,1.78,1.93,15.0,17.6,0.00958,0.0956,0.0239,0.0551,0.044,0.441
ARAUS_00402,R0082_segment_binaural_44100_2.wav,bird_00018.wav,15,49.553,1.19,2.54,9.21,14.4,0.0576,0.349,0.0258,0.0505,0.181,0.892
ARAUS_00402,R0040_segment_binaural_44100_2.wav,water_00073.wav,16,57.607,1.18,1.4,15.8,19.8,0.0108,0.112,0.0315,0.0705,0.188,1.61
ARAUS_00402,R0006_segment_binaural_44100_1.wav,wind_00007.wav,18,52.429,1.02,1.38,9.93,13.5,0.00979,0.102,0.0296,0.0575,0.0862,0.666
ARAUS_00402,R0107_segment_binaural_44100_2.wav,wind_00007.wav,27,48.351,1.4,1.7,10.4,14.5,0.0142,0.102,0.0246,0.0561,0.0681,0.779
ARAUS_00402,R0082_segment_binaural_44100_1.wav,water_00018.wav,31,51.527,1.1,1.5,8.69,12.1,0.00886,0.0837,0.0256,0.0501,0.0788,0.932
ARAUS_00404,R0039_segment_binaural_44100_1.wav,water_00064.wav,15,45.76,1.22,1.56,11.4,13.5,0.00824,0.0919,0.0267,0.0459,0.0644,1.02
ARAUS_00404,R0022_segment_binaural_44100_2.wav,wind_00012.wav,16,47.024,1.56,1.8,16.9,20.9,0.00866,0.112,0.0272,0.0518,0.0182,0.36
ARAUS_00406,R0027_segment_binaural_44100_1.wav,traffic_00024.wav,31,53.797,1.7,2.47,8.13,11.3,0.00752,0.076,0.0179,0.038,0.0316,0.362
ARAUS_00423,R0051_segment_binaural_44100_2.wav,traffic_00007.wav,29,42.983,1.42,1.98,5.76,11.3,0.018,0.0783,0.0192,0.0873,0.0468,0.405
ARAUS_00424,R0043_segment_binaural_44100_1.wav,traffic_00022.wav,13,72.564,1.18,1.57,13.0,17.7,0.0085,0.102,0.03,0.0587,0.0541,0.491
ARAUS_00424,R0004_segment_binaural_44100_2.wav,bird_00026.wav,24,51.496,1.42,2.02,14.3,22.7,0.0325,0.111,0.0256,0.0486,0.219,1.52
ARAUS_00424,R0097_segment_binaural_44100_1.wav,wind_00012.wav,28,53.791,1.33,1.5,18.5,23.7,0.01,0.119,0.0319,0.073,0.0228,0.201
ARAUS_00424,R0003_segment_binaural_44100_1.wav,traffic_00031.wav,30,63.551,1.22,1.59,10.1,16.3,0.00834,0.081,0.0245,0.0557,0.0786,1.05
ARAUS_00424,R0043_segment_binaural_44100_2.wav,bird_00062.wav,32,52.998,1.18,1.71,13.7,23.9,0.0296,0.116,0.0315,0.08,0.0535,0.595
ARAUS_00424,R0043_segment_binaural_44100_1.wav,water_00070.wav,35,51.399,1.42,1.56,14.4,16.4,0.00799,0.104,0.0267,0.0538,0.0271,0.353
ARAUS_00424,R0019_segment_binaural_44100_2.wav,water_00026.wav,38,70.303,1.74,1.99,15.6,20.2,0.0115,0.0983,0.0266,0.0481,0.0941,1.0
ARAUS_00426,R0116_segment_binaural_44100_1.wav,wind_00018.wav,16,47.72,1.56,2.19,21.7,32.8,0.00929,0.113,0.0367,0.208,0.0903,1.21
ARAUS_00427,R0001_segment_binaural_44100_2.wav,bird_00046.wav,18,125.038,1.77,1.92,15.4,19.1,0.0248,0.0977,0.0235,0.0552,0.199,2.14
ARAUS_00427,R0082_segment_binaural_44100_2.wav,silence_00002.wav,40,75.016,0.988,1.32,8.41,13.4,0.00798,0.0808,0.0274,0.0508,0.173,0.944
ARAUS_00429,R0097_segment_binaural_44100_1.wav,silence_00004.wav,39,48.944,1.21,1.51,12.6,15.7,0.01,0.0952,0.0302,0.0596,0.0608,0.518
ARAUS_00431,R0005_segment_binaural_44100_1.wav,silence_00001.wav,2,47.12,1.12,1.55,6.8,11.3,0.00715,0.0861,0.0224,0.0696,0.112,0.537
ARAUS_00431,R0005_segment_binaural_44100_2.wav,wind_00036.wav,10,43.928,1.26,1.53,8.59,13.0,0.00763,0.0884,0.0261,0.104,0.0975,0.972
ARAUS_00431,R0027_segment_binaural_44100_2.wav,construction_00026.wav,31,46.08,1.96,2.27,9.47,11.9,0.0115,0.0758,0.0143,0.032,0.029,0.588
ARAUS_00431,R0027_segment_binaural_44100_1.wav,traffic_00037.wav,39,42.617,1.71,2.2,8.12,10.7,0.00741,0.068,0.0195,0.0432,0.0256,0.39
ARAUS_00431,R0115_segment_binaural_44100_2.wav,silence_00001.wav,42,50.583,1.18,1.47,8.09,11.7,0.0103,0.0783,0.0229,0.0898,0.173,1.1
ARAUS_00431,R0027_segment_binaural_44100_2.wav,silence_00001.wav,43,44.024,1.89,2.36,8.57,11.3,0.0126,0.0778,0.0143,0.0298,0.0343,0.704
ARAUS_00439,R0013_segment_binaural_44100_2.wav,silence_00004.wav,5,75.542,1.07,1.38,14.5,20.6,0.0149,0.174,0.0308,0.0846,0.315,1.45
ARAUS_00441,R0129_segment_binaural_44100_1.wav,traffic_00029.wav,15,51.474,1.13,1.67,7.02,12.1,0.0075,0.082,0.0243,0.0557,0.112,1.21
ARAUS_00441,R0116_segment_binaural_44100_2.wav,traffic_00037.wav,28,45.872,1.37,2.22,23.1,52.4,0.0135,0.169,0.0505,0.299,0.352,1.98
ARAUS_00441,R0011_segment_binaural_44100_2.wav,traffic_00026.wav,33,59.2,1.46,1.87,20.9,35.0,0.0128,0.118,0.0316,0.0588,0.121,1.99
ARAUS_00442,R0025_segment_binaural_44100_1.wav,silence_00002.wav,7,98.481,1.9,2.52,7.06,9.71,0.0131,0.121,0.0152,0.0578,0.0511,0.297
ARAUS_00443,R0012_segment_binaural_44100_2.wav,water_00006.wav,35,66.366,1.77,2.14,21.1,26.4,0.0104,0.14,0.0274,0.0624,0.177,1.0
ARAUS_00446,R0092_segment_binaural_44100_1.wav,water_00017.wav,39,67.113,1.75,2.03,23.0,26.5,0.0121,0.122,0.0289,0.0556,0.0614,0.722
ARAUS_00450,R0058_segment_binaural_44100_2.wav,traffic_00036.wav,5,66.925,1.55,1.94,17.4,23.7,0.0158,0.0783,0.0252,0.0761,0.343,1.98
ARAUS_00450,R0023_segment_binaural_44100_1.wav,bird_00075.wav,36,57.032,1.49,2.08,7.28,12.0,0.0577,0.138,0.0177,0.0337,0.139,1.28
ARAUS_00451,R0048_segment_binaural_44100_2.wav,construction_00025.wav,41,50.64,1.22,1.64,12.7,18.7,0.00886,0.102,0.0252,0.054,0.104,1.38
ARAUS_00454,R0113_segment_binaural_44100_2.wav,water_00080.wav,27,75.295,1.4,1.81,9.02,12.5,0.0112,0.0723,0.0224,0.0479,0.0697,0.698
ARAUS_00455,R0108_segment_binaural_44100_1.wav,water_00079.wav,9,60.467,1.57,1.79,15.5,23.1,0.0101,0.0908,0.0275,0.0551,0.0581,0.69
ARAUS_00455,R0035_segment_binaural_44100_1.wav,traffic_00008.wav,26,67.127,1.21,1.38,20.3,25.9,0.0122,0.131,0.035,0.0668,0.253,2.05
ARAUS_00455,R0007_segment_binaural_44100_2.wav,silence_00005.wav,27,52.894,1.11,1.67,6.61,13.3,0.0201,0.0795,0.0265,0.105,0.169,1.12
ARAUS_00455,R0049_segment_binaural_44100_2.wav,water_00005.wav,41,45.478,1.83,2.11,11.7,14.9,0.0139,0.0944,0.0222,0.045,0.0728,0.835
ARAUS_00456,R0027_segment_binaural_44100_1.wav,construction_00014.wav,37,47.174,1.61,2.1,8.24,11.1,0.0113,0.0791,0.0204,0.0448,0.0307,0.405
ARAUS_00460,R0008_segment_binaural_44100_1.wav,bird_00036.wav,5,62.515,1.01,1.85,9.69,15.8,0.0128,0.0902,0.0299,0.0546,0.0371,0.358
ARAUS_00460,R0008_segment_binaural_44100_2.wav,silence_00005.wav,39,47.183,0.891,1.29,9.02,11.4,0.00814,0.105,0.0293,0.061,0.0322,0.285
ARAUS_00466,R0126_segment_binaural_44100_2.wav,construction_00015.wav,23,67.431,1.82,2.47,9.83,14.9,0.0136,0.0816,0.0203,0.0565,0.211,1.41
ARAUS_00467,R0052_segment_binaural_44100_2.wav,traffic_00027.wav,2,75.625,1.15,1.51,7.21,9.81,0.0113,0.0778,0.027,0.0783,0.266,1.58
ARAUS_00470,R0119_segment_binaural_44100_2.wav,water_00013.wav,13,44.093,1.27,1.91,14.7,21.8,0.0107,0.116,0.0318,0.0746,0.0883,0.844
ARAUS_00470,R0069_segment_binaural_44100_2.wav,traffic_00040.wav,30,69.93,1.12,1.78,18.5,31.0,0.0105,0.126,0.035,0.0725,0.226,1.08
ARAUS_00479,R0004_segment_binaural_44100_1.wav,silence_00004.wav,33,49.166,1.31,1.53,13.1,16.5,0.0131,0.109,0.0276,0.0668,0.234,0.87
ARAUS_00487,R0044_segment_binaural_44100_1.wav,silence_00002.wav,7,102.27,1.15,1.58,13.2,19.0,0.00762,0.0927,0.0309,0.0593,0.0836,1.1
ARAUS_00491,R0126_segment_binaural_44100_2.wav,water_00031.wav,12,76.574,1.26,1.52,7.37,10.3,0.00677,0.0813,0.0234,0.047,0.184,1.56
ARAUS_00497,R0025_segment_binaural_44100_1.wav,construction_00031.wav,7,54.869,2.18,2.58,7.73,9.98,0.0119,0.124,0.015,0.0577,0.0839,0.491
ARAUS_00501,R0116_segment_binaural_44100_1.wav,construction_00026.wav,8,57.797,1.41,2.19,20.3,33.0,0.00946,0.115,0.037,0.211,0.103,1.23
ARAUS_00501,R0129_segment_binaural_44100_1.wav,silence_00001.wav,23,61.732,1.05,1.67,6.07,11.9,0.00814,0.0791,0.0258,0.0735,0.0403,0.544
ARAUS_00501,R0084_segment_binaural_44100_2.wav,construction_00026.wav,40,67.285,1.76,2.04,27.7,43.3,0.0147,0.119,0.0316,0.106,0.214,1.83
ARAUS_00505,R0119_segment_binaural_44100_1.wav,silence_00005.wav,37,43.742,1.11,1.34,9.92,12.3,0.00641,0.0744,0.0303,0.0717,0.0983,1.32
ARAUS_00510,R0128_segment_binaural_44100_1.wav,traffic_00040.wav,28,67.183,1.23,1.58,8.07,21.1,0.014,0.0797,0.0247,0.0884,0.0903,0.54
ARAUS_00512,R0006_segment_binaural_44100_2.wav,wind_00011.wav,24,68.799,1.09,1.31,13.1,15.9,0.00747,0.0874,0.0301,0.0675,0.303,1.01
ARAUS_00513,R0009_segment_binaural_44100_1.wav,silence_00003.wav,21,47.303,1.3,1.45,14.8,17.0,0.00917,0.124,0.0292,0.0537,0.0655,0.427
ARAUS_00513,R0009_segment_binaural_44100_2.wav,silence_00003.wav,44,51.367,1.29,1.62,14.9,19.0,0.00897,0.114,0.0289,0.0549,0.0454,0.464
ARAUS_00530,R0130_segment_binaural_44100_2.wav,wind_00003.wav,4,57.662,1.19,1.58,15.1,24.6,0.0218,0.123,0.0348,0.118,0.18,1.15
ARAUS_00530,R0007_segment_binaural_44100_2.wav,water_00050.wav,15,88.283,1.51,1.61,12.6,16.8,0.0096,0.101,0.0251,0.0531,0.0259,0.69
ARAUS_00530,R0008_segment_binaural_44100_2.wav,wind_00003.wav,19,63.975,0.977,1.29,10.1,13.5,0.00923,0.103,0.0283,0.0565,0.114,0.89
ARAUS_00530,R0049_segment_binaural_44100_2.wav,silence_00005.wav,24,67.63,1.18,1.59,8.54,12.8,0.018,0.0819,0.0219,0.0474,0.133,1.18
ARAUS_00530,R0119_segment_binaural_44100_2.wav,water_00068.wav,25,63.194,1.62,1.97,12.8,16.6,0.0159,0.0958,0.0363,0.0775,0.0778,0.887
ARAUS_00531,R0005_segment_binaural_44100_1.wav,construction_00026.wav,9,66.743,1.34,1.64,7.6,12.0,0.00716,0.085,0.0199,0.062,0.0996,0.498
ARAUS_00531,R0048_segment_binaural_44100_1.wav,silence_00001.wav,22,59.524,1.19,1.36,12.5,16.2,0.00933,0.0989,0.0264,0.0563,0.159,1.15
ARAUS_00535,R0049_segment_binaural_44100_1.wav,water_00002.wav,14,51.189,1.63,1.96,10.1,13.2,0.00996,0.0907,0.0195,0.0386,0.0774,0.544
ARAUS_00540,R0008_segment_binaural_44100_2.wav,traffic_00021.wav,16,70.468,0.941,1.4,9.56,15.0,0.00842,0.111,0.0289,0.0582,0.0278,0.256
ARAUS_00553,R0009_segment_binaural_44100_1.wav,water_00006.wav,27,58.134,1.78,2.15,19.3,23.9,0.00978,0.134,0.0265,0.0513,0.0414,0.33
ARAUS_00554,R0002_segment_binaural_44100_2.wav,water_00062.wav,5,64.272,1.42,1.87,19.4,40.9,0.0136,0.126,0.0331,0.106,0.431,6.24
ARAUS_00556,R0126_segment_binaural_44100_1.wav,water_00066.wav,40,56.318,1.37,1.56,9.39,13.0,0.0142,0.0692,0.0283,0.0612,0.0248,0.148
ARAUS_00559,R0003_segment_binaural_44100_2.wav,traffic_00018.wav,39,41.927,1.23,1.58,8.81,14.3,0.00725,0.0798,0.0245,0.0884,0.0651,0.73
ARAUS_00563,R0120_segment_binaural_44100_1.wav,construction_00038.wav,42,49.92,1.17,1.58,9.09,12.6,0.0232,0.0942,0.028,0.0598,0.0506,0.645
ARAUS_00563,R0032_segment_binaural_44100_2.wav,bird_00071.wav,44,46.345,1.1,1.67,12.4,19.4,0.0275,0.0965,0.0316,0.0608,0.223,1.57
ARAUS_00566,R0048_segment_binaural_44100_2.wav,wind_00036.wav,7,71.855,1.74,1.99,17.2,22.3,0.00839,0.107,0.0234,0.0448,0.0771,1.14
ARAUS_00566,R0046_segment_binaural_44100_2.wav,traffic_00006.wav,25,60.12,1.37,1.75,15.8,22.9,0.0101,0.104,0.0267,0.0484,0.0512,0.816
ARAUS_00567,R0025_segment_binaural_44100_2.wav,bird_00076.wav,26,48.446,1.6,2.48,7.85,11.1,0.0164,0.0719,0.017,0.0364,0.0488,0.374
ARAUS_00570,R0008_segment_binaural_44100_2.wav,wind_00037.wav,2,146.139,1.42,1.93,11.1,14.6,0.00909,0.109,0.0243,0.0483,0.0171,0.239
ARAUS_00571,R0126_segment_binaural_44100_1.wav,wind_00018.wav,16,66.655,1.42,1.7,7.08,9.17,0.00623,0.0618,0.0229,0.0434,0.0295,0.33
ARAUS_00572,R0052_segment_binaural_44100_1.wav,water_00043.wav,27,52.184,1.39,1.85,8.62,11.4,0.00875,0.073,0.0267,0.0712,0.2,1.18
ARAUS_00575,R0023_segment_binaural_44100_2.wav,water_00021.wav,32,41.672,1.85,2.12,10.3,15.4,0.015,0.0745,0.0175,0.0371,0.123,0.911
ARAUS_00575,R0108_segment_binaural_44100_2.wav,wind_00029.wav,36,42.864,1.45,1.6,14.6,23.3,0.0196,0.112,0.0275,0.11,0.118,1.28
ARAUS_00576,R0018_segment_binaural_44100_1.wav,silence_00001.wav,36,45.062,1.11,1.56,16.7,30.5,0.00963,0.103,0.0334,0.0607,0.277,1.54
ARAUS_00581,R0005_segment_binaural_44100_2.wav,traffic_00026.wav,3,55.469,1.19,1.59,8.86,12.7,0.00722,0.0846,0.0263,0.099,0.0973,1.01
ARAUS_00581,R0027_segment_binaural_44100_2.wav,bird_00040.wav,38,54.215,1.9,2.36,8.77,12.0,0.0179,0.0747,0.014,0.0294,0.099,0.949
ARAUS_00590,R0069_segment_binaural_44100_1.wav,wind_00040.wav,44,45.319,1.31,1.63,18.6,24.2,0.00888,0.104,0.0308,0.0635,0.0657,0.721
ARAUS_00592,R0025_segment_binaural_44100_1.wav,water_00054.wav,22,48.793,1.97,2.47,7.84,11.2,0.0108,0.111,0.0163,0.0475,0.0359,0.259
ARAUS_00596,R0017_segment_binaural_44100_2.wav,water_00069.wav,3,55.391,1.84,2.42,24.1,37.0,0.0281,0.128,0.0278,0.0895,0.195,1.71
ARAUS_00596,R0027_segment_binaural_44100_2.wav,construction_00032.wav,42,52.157,2.15,2.5,9.38,11.6,0.0124,0.0778,0.0143,0.0357,0.0454,0.559
ARAUS_00597,R0053_segment_binaural_44100_2.wav,traffic_00033.wav,10,86.072,1.29,1.52,19.8,27.1,0.0107,0.114,0.0377,0.0795,0.118,1.61
ARAUS_00597,R0110_segment_binaural_44100_2.wav,bird_00076.wav,35,58.304,1.1,1.61,12.2,19.0,0.023,0.0925,0.0315,0.117,0.196,1.78
ARAUS_00598,R0059_segment_binaural_44100_2.wav,construction_00021.wav,9,63.334,1.14,1.38,11.9,20.0,0.0214,0.0828,0.0293,0.0644,0.169,1.26
ARAUS_10001,R1007_segment_binaural_44100.wav,traffic_10001.wav,8,62.961,1.3,1.56,6.36,10.5,0.00752,0.0714,0.0225,0.107,0.022,0.188
ARAUS_10001,R1007_segment_binaural_44100.wav,silence_10001.wav,39,40.188,1.29,1.57,5.67,9.6,0.00854,0.0715,0.0222,0.109,0.0224,0.214
ARAUS_00622,R0006_segment_binaural_44100_1.wav,wind_00025.wav,22,99.293,1.63,1.98,13.1,16.9,0.0084,0.111,0.0226,0.0484,0.0376,0.452
ARAUS_00624,R0097_segment_binaural_44100_1.wav,wind_00004.wav,26,52.758,1.26,1.52,13.1,16.5,0.00974,0.0979,0.0281,0.0532,0.0495,0.422
ARAUS_00626,R0048_segment_binaural_44100_1.wav,bird_00028.wav,8,65.817,1.21,1.66,12.7,16.9,0.0125,0.0989,0.0265,0.0563,0.16,1.15
ARAUS_00627,R0001_segment_binaural_44100_1.wav,silence_00002.wav,10,65.337,1.82,1.99,14.8,22.8,0.0131,0.104,0.0234,0.0684,0.0592,1.04
ARAUS_00627,R0044_segment_binaural_44100_2.wav,traffic_00027.wav,31,77.098,1.3,2.0,15.9,24.5,0.011,0.11,0.0314,0.0721,0.0677,0.643
ARAUS_00627,R0107_segment_binaural_44100_1.wav,wind_00021.wav,35,68.553,1.65,1.94,11.3,17.5,0.0125,0.0887,0.023,0.133,0.0916,0.91
ARAUS_00631,R0027_segment_binaural_44100_1.wav,wind_00009.wav,41,53.078,1.62,2.08,8.21,9.9,0.011,0.0674,0.0172,0.0369,0.29,1.1
ARAUS_00645,R0119_segment_binaural_44100_2.wav,silence_00005.wav,2,159.339,1.21,1.37,9.42,11.3,0.00686,0.0903,0.0281,0.0551,0.108,1.13
ARAUS_00645,R0128_segment_binaural_44100_1.wav,silence_00005.wav,30,63.129,1.22,1.59,7.72,21.0,0.0157,0.0782,0.0261,0.0975,0.0986,0.552
ARAUS_00656,R0005_segment_binaural_44100_2.wav,silence_00001.wav,10,66.847,1.08,1.39,8.05,12.6,0.00745,0.0845,0.0282,0.108,0.106,1.01
ARAUS_00656,R0126_segment_binaural_44100_1.wav,traffic_00006.wav,28,69.011,1.31,1.61,8.58,11.1,0.00574,0.0641,0.0233,0.0482,0.0169,0.262
ARAUS_00661,R0046_segment_binaural_44100_1.wav,bird_00040.wav,40,59.752,1.32,2.04,11.7,18.3,0.0421,0.133,0.0229,0.0511,0.223,1.69
ARAUS_00661,R0055_segment_binaural_44100_1.wav,traffic_00017.wav,42,55.191,1.36,1.73,23.0,44.3,0.0182,0.128,0.0381,0.167,0.0864,1.26
ARAUS_00666,R0046_segment_binaural_44100_2.wav,bird_00019.wav,3,68.655,1.27,1.89,11.2,19.8,0.0241,0.0743,0.0238,0.0722,0.214,0.932
ARAUS_00667,R0052_segment_binaural_44100_2.wav,construction_00002.wav,26,57.168,1.19,1.87,7.38,12.3,0.0122,0.0739,0.0273,0.0904,0.259,1.6
ARAUS_00667,R0006_segment_binaural_44100_2.wav,wind_00007.wav,39,67.842,1.06,1.26,14.6,18.1,0.00941,0.104,0.035,0.0723,0.25,1.01
ARAUS_00669,R0043_segment_binaural_44100_2.wav,bird_00031.wav,7,143.1,1.48,2.84,15.9,32.3,0.087,0.137,0.0307,0.0767,0.236,2.27
ARAUS_00670,R0008_segment_binaural_44100_1.wav,silence_00005.wav,18,62.992,0.883,0.956,9.05,10.2,0.00755,0.0943,0.03,0.0547,0.036,0.362
ARAUS_00673,R0063_segment_binaural_44100_2.wav,silence_00003.wav,5,94.455,1.28,1.65,14.8,21.3,0.00805,0.0994,0.0274,0.0584,0.163,1.39
ARAUS_00673,R0034_segment_binaural_44100_1.wav,silence_00003.wav,10,77.437,1.0,1.81,6.36,13.6,0.0163,0.0723,0.023,0.0486,0.0992,1.06
ARAUS_00674,R0022_segment_binaural_44100_1.wav,silence_00004.wav,2,105.243,1.89,2.24,11.2,15.8,0.0103,0.0851,0.018,0.0423,0.0722,1.07
ARAUS_00679,R0099_segment_binaural_44100_2.wav,wind_00028.wav,5,76.857,1.69,1.99,20.1,24.5,0.00999,0.106,0.0316,0.0595,0.0421,0.657
ARAUS_00679,R0112_segment_binaural_44100_1.wav,silence_00004.wav,6,92.892,1.25,1.64,9.76,17.0,0.0297,0.0843,0.0251,0.0633,0.192,1.48
ARAUS_00679,R0019_segment_binaural_44100_1.wav,construction_00027.wav,10,69.656,1.5,1.99,12.6,16.6,0.00995,0.102,0.0215,0.0491,0.106,1.03
ARAUS_20006,S0035_1min_SQobold_bin_44100_1.wav,silence_20002.wav,35,53.935,1.68,1.84,6.13,7.96,0.00514,0.0601,0.016,0.0355,0.0249,0.266
ARAUS_20010,S0051_1min_SQobold_bin_44100_2.wav,water_20018.wav,2,78.881,1.3,1.75,6.24,8.85,0.00629,0.0656,0.0186,0.0361,0.0729,0.64
ARAUS_20011,S0022_1min_SQobold_bin_44100_2.wav,water_20004.wav,4,50.079,1.84,2.23,16.0,23.1,0.0113,0.0918,0.0242,0.0554,0.134,1.47
ARAUS_20011,S0057_1min_SQobold_bin_44100_1.wav,silence_20001.wav,18,51.055,1.27,2.06,15.7,49.5,0.0177,0.152,0.03,0.06,0.121,1.25
ARAUS_20011,S0028_1min_SQobold_bin_44100_1.wav,traffic_20010.wav,21,48.295,1.03,1.41,6.98,11.4,0.00919,0.0887,0.033,0.0783,0.107,1.18
ARAUS_20011,S0032_1min_SQobold_bin_44100_1.wav,silence_20001.wav,26,46.63,1.72,2.23,8.63,10.6,0.00811,0.0828,0.0196,0.0367,0.0605,0.406
ARAUS_20011,S0060_1min_SQobold_bin_44100_1.wav,traffic_20014.wav,29,57.351,1.68,2.02,9.89,14.4,0.0104,0.0896,0.0184,0.0364,0.355,1.25
ARAUS_20011,S0024_1min_SQobold_bin_44100_1.wav,wind_20002.wav,36,60.056,1.01,1.54,8.45,21.7,0.0125,0.0891,0.0373,0.0992,0.0587,0.636
ARAUS_20014,S0056_1min_SQobold_bin_44100_2.wav,water_20029.wav,8,50.51,1.41,1.66,12.0,16.2,0.0117,0.102,0.0256,0.0479,0.179,0.96
ARAUS_20014,S0006_1min_SQobold_bin_44100_1.wav,wind_20016.wav,22,50.632,1.38,1.81,17.0,32.9,0.00947,0.113,0.032,0.132,0.0658,0.594
ARAUS_20014,S0019_1min_SQobold_bin_44100_1.wav,traffic_20004.wav,23,45.636,1.73,2.2,12.1,15.5,0.0113,0.0985,0.0247,0.0821,0.438,1.17
ARAUS_20014,S0051_1min_SQobold_bin_44100_2.wav,construction_20015.wav,24,43.295,1.25,1.62,7.89,13.3,0.02,0.0871,0.0604,0.11,0.126,0.618
ARAUS_20014,S0019_1min_SQobold_bin_44100_1.wav,bird_20022.wav,26,42.126,2.31,2.99,6.57,11.0,0.0137,0.0516,0.0144,0.0601,0.629,2.2
ARAUS_20014,S0035_1min_SQobold_bin_44100_2.wav,wind_20007.wav,30,45.358,1.74,2.02,7.16,9.64,0.00527,0.0689,0.0195,0.0712,0.137,0.585
ARAUS_20019,S0024_1min_SQobold_bin_44100_2.wav,construction_20003.wav,14,50.744,1.29,1.98,14.1,18.7,0.0147,0.108,0.0332,0.0749,0.0701,1.01
ARAUS_20019,S0060_1min_SQobold_bin_44100_2.wav,water_20002.wav,34,44.592,1.56,1.88,15.4,24.3,0.0101,0.0988,0.0253,0.0533,0.0134,0.2
ARAUS_20022,S0027_1min_SQobold_bin_44100_2.wav,silence_20002.wav,9,57.72,1.33,2.05,10.5,23.5,0.062,0.161,0.0321,0.225,0.165,1.31
ARAUS_20024,S0038_1min_SQobold_bin_44100_2.wav,wind_20007.wav,3,124.396,1.62,1.95,13.3,17.8,0.00815,0.0995,0.0241,0.0507,0.024,0.307
ARAUS_20024,S0035_1min_SQobold_bin_44100_2.wav,wind_20013.wav,15,62.799,1.55,1.77,7.35,9.63,0.00535,0.0698,0.022,0.0697,0.142,0.548
ARAUS_20024,S0021_1min_SQobold_bin_44100_1.wav,bird_20009.wav,19,83.319,1.55,2.2,27.8,37.4,0.0363,0.121,0.033,0.0675,0.654,3.54
ARAUS_20027,S0026_1min_SQobold_bin_44100_1.wav,wind_20012.wav,11,55.015,1.3,1.48,6.67,9.65,0.00979,0.0825,0.0202,0.0393,0.0987,1.51
ARAUS_20034,S0003_1min_SQobold_bin_44100_2.wav,wind_20003.wav,8,66.063,1.36,1.49,10.4,13.2,0.00953,0.0977,0.0241,0.0506,0.101,0.534
