Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
1.4,2.02,18.5,41.1,0.049,0.209,0.0322,0.102,0.227,3.93
1.48,2.03,14.4,22.2,0.0304,0.123,0.0282,0.0774,1.13,2.76
1.23,1.55,34.4,46.5,0.026,0.205,0.051,0.112,0.217,1.39
1.35,1.72,12.6,24.7,0.0298,0.135,0.0254,0.0566,0.0679,1.01
1.23,1.52,29.5,49.2,0.0139,0.166,0.082,0.56,0.241,1.71
1.32,1.65,30.4,42.6,0.0204,0.145,0.046,0.0925,0.221,2.12
1.28,1.53,8.99,13.1,0.012,0.0887,0.0229,0.0771,0.417,1.59
1.51,1.76,11.3,23.7,0.0103,0.0868,0.0225,0.0602,0.0478,0.395
1.29,1.72,11.9,18.2,0.0138,0.103,0.0246,0.13,0.353,2.03
1.57,2.19,24.8,43.3,0.0217,0.137,0.0363,0.0741,0.179,2.07
1.73,2.31,15.1,27.4,0.0227,0.0724,0.024,0.0508,0.229,2.17
1.34,2.39,9.23,13.6,0.0381,0.185,0.0219,0.0493,0.282,1.61
1.56,1.96,15.0,22.5,0.00931,0.113,0.0239,0.052,0.22,1.51
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.08,1.56,19.1,29.8,0.0988,0.168,0.0445,0.152,0.719,2.34
1.53,1.77,14.5,24.8,0.0182,0.16,0.0278,0.0643,0.33,0.935
1.43,1.91,26.8,39.8,0.0108,0.118,0.0357,0.0711,0.172,1.55
1.15,1.5,16.7,32.0,0.00994,0.112,0.0327,0.0802,0.236,1.07
1.26,1.7,10.6,17.9,0.0271,0.0724,0.0254,0.0658,0.25,1.41
1.3,1.71,22.3,52.7,0.0254,0.142,0.0386,0.1,0.323,1.79
1.4,1.57,10.4,12.8,0.00786,0.0897,0.0236,0.0459,0.0518,0.762
1.13,1.44,12.8,48.5,0.0158,0.0796,0.0353,0.264,0.627,3.2
1.11,1.97,16.4,30.4,0.02,0.117,0.0411,0.0985,0.265,1.17
1.19,1.57,11.0,21.6,0.0233,0.0883,0.0405,0.147,0.122,1.64
1.65,2.07,10.4,15.1,0.00769,0.082,0.0226,0.0516,0.0282,0.312
2.17,2.62,8.64,14.3,0.00955,0.0625,0.0151,0.0349,0.0682,0.957
1.6,1.77,19.0,25.2,0.0122,0.117,0.029,0.0636,0.0554,1.03
1.18,1.85,7.34,11.6,0.0219,0.102,0.0252,0.195,0.333,1.4
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
0.985,1.54,9.57,13.5,0.0269,0.108,0.0302,0.0571,0.0338,0.325
1.13,1.29,21.2,27.6,0.0224,0.11,0.0371,0.128,0.298,2.37
1.26,1.7,23.0,32.7,0.0113,0.111,0.0372,0.09,0.434,2.14
1.5,1.81,18.2,23.5,0.0138,0.119,0.0288,0.0595,0.289,1.9
1.55,2.66,10.5,16.8,0.0406,0.178,0.0233,0.15,0.127,0.994
1.24,1.85,22.9,35.7,0.0525,0.128,0.0408,0.0923,0.703,2.81
1.43,1.98,10.7,19.3,0.0204,0.0879,0.0242,0.0666,0.152,1.62
1.35,1.62,20.8,38.5,0.0153,0.102,0.0327,0.0702,0.535,3.59
1.39,2.9,22.1,49.3,0.0707,0.23,0.0399,0.115,0.952,4.63
1.4,2.12,8.91,12.6,0.0143,0.0826,0.0214,0.0517,0.366,1.4
1.45,2.1,10.5,14.0,0.0123,0.0832,0.0247,0.0601,0.0437,0.405
1.46,1.87,10.4,19.0,0.0193,0.0875,0.0241,0.151,0.174,1.99
1.35,1.87,25.0,38.2,0.0433,0.137,0.0369,0.0705,0.157,1.68
1.34,1.48,19.7,27.3,0.0132,0.122,0.0342,0.0914,0.0966,1.64
1.5,1.86,15.0,42.3,0.0141,0.102,0.0282,0.0948,0.0756,0.77
1.2,1.65,23.8,41.7,0.0409,0.113,0.0421,0.12,0.656,3.88
1.55,1.73,19.9,26.2,0.0372,0.131,0.029,0.0642,0.259,1.84
1.32,1.73,19.4,25.7,0.0129,0.13,0.033,0.0646,0.0921,0.902
1.23,1.4,23.6,35.6,0.02,0.148,0.0404,0.0751,0.103,1.28
1.63,1.93,18.4,27.1,0.0289,0.108,0.0331,0.124,0.177,1.6
1.74,2.1,25.7,38.0,0.047,0.156,0.0257,0.0786,0.841,4.15
1.82,2.49,10.2,17.3,0.00817,0.0741,0.0217,0.0763,0.128,0.86
1.19,2.12,20.1,33.0,0.0111,0.109,0.04,0.206,0.277,1.35
1.25,1.54,17.4,33.1,0.0344,0.114,0.0368,0.106,0.389,1.81
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.39,2.04,17.5,29.0,0.0298,0.103,0.0305,0.114,0.315,3.32
1.52,2.08,22.4,39.4,0.0169,0.116,0.0359,0.0895,0.219,1.17
1.51,1.64,33.9,43.2,0.0149,0.144,0.0364,0.0682,0.19,1.51
1.26,1.77,19.4,28.5,0.018,0.123,0.0343,0.0719,0.151,1.23
1.99,2.53,27.0,55.3,0.0138,0.17,0.0436,0.222,0.273,1.78
1.34,2.31,18.9,30.6,0.0532,0.117,0.0372,0.0728,0.178,1.56
1.54,1.81,22.1,27.6,0.0127,0.123,0.0316,0.064,0.134,1.32
1.29,1.61,18.4,24.0,0.0216,0.118,0.0281,0.0792,0.429,1.26
1.41,1.83,18.4,38.7,0.0111,0.103,0.0312,0.102,0.443,6.36
1.38,1.99,17.1,33.2,0.0208,0.112,0.0285,0.0646,0.206,1.88
1.19,1.49,19.9,34.9,0.0292,0.129,0.037,0.0725,0.148,1.2
1.64,1.75,27.2,32.7,0.0125,0.122,0.0345,0.081,0.24,0.992
1.43,1.81,24.8,47.1,0.0231,0.131,0.0405,0.161,0.183,1.33
1.35,1.96,34.7,45.3,0.0157,0.142,0.0457,0.141,0.201,1.77
1.74,1.9,28.8,35.4,0.00988,0.12,0.0331,0.0626,0.0456,0.624
1.78,2.0,26.0,36.1,0.0156,0.134,0.0324,0.0914,0.191,1.56
1.38,1.93,15.2,22.1,0.0203,0.11,0.028,0.0585,0.184,1.74
1.13,1.42,33.9,47.3,0.0217,0.149,0.0604,0.15,0.388,2.81
1.2,1.44,14.4,18.6,0.01,0.106,0.0295,0.0697,0.2,1.33
1.26,1.55,16.4,20.5,0.015,0.117,0.0353,0.0779,0.0292,0.431
1.14,1.67,18.3,28.5,0.0367,0.101,0.0388,0.165,0.406,2.2
1.15,1.6,13.0,24.1,0.0228,0.128,0.0361,0.134,0.0846,1.01
1.3,1.69,16.3,26.4,0.0159,0.124,0.0366,0.108,0.059,0.85
1.25,1.52,29.9,38.4,0.0203,0.12,0.0392,0.092,0.46,2.28
1.7,1.99,30.5,45.8,0.0104,0.126,0.033,0.0716,0.124,2.07
1.34,1.75,19.7,25.2,0.00988,0.119,0.0309,0.0736,0.22,1.08
1.22,1.51,27.8,50.3,0.038,0.118,0.0423,0.12,0.437,3.37
1.48,2.05,15.8,33.4,0.0137,0.149,0.0317,0.0828,0.188,1.06
1.43,1.75,19.3,40.7,0.00959,0.1,0.0308,0.106,0.427,6.28
1.58,1.98,15.5,19.9,0.00699,0.0799,0.0256,0.0482,0.0945,0.942
1.51,1.74,31.5,42.7,0.0174,0.15,0.0367,0.0856,0.15,1.43
1.47,1.94,8.94,16.7,0.0158,0.0859,0.0203,0.0457,0.187,1.37
1.29,1.82,24.5,38.2,0.031,0.111,0.0336,0.0706,0.496,2.56
1.6,2.17,26.1,41.2,0.0203,0.173,0.033,0.095,0.432,2.71
1.35,1.79,27.4,39.4,0.0281,0.147,0.0389,0.0824,0.457,2.3
1.34,1.65,22.1,28.9,0.0147,0.136,0.0372,0.0854,0.301,2.44
1.47,1.95,16.6,24.5,0.0218,0.138,0.0292,0.0761,0.15,1.56
1.67,1.83,16.4,22.8,0.0111,0.108,0.0261,0.0642,0.125,1.72
1.35,1.62,10.2,19.0,0.0298,0.0938,0.0242,0.0685,0.152,1.68
1.33,1.78,17.2,25.6,0.0134,0.105,0.0321,0.105,0.281,1.22
1.72,2.59,16.5,27.7,0.0137,0.105,0.0314,0.0793,0.451,1.64
1.66,1.8,26.4,31.9,0.0203,0.123,0.0306,0.0794,0.228,2.05
1.62,2.08,12.6,20.1,0.0244,0.091,0.0234,0.0691,0.266,1.83
1.24,1.64,14.4,26.1,0.0326,0.138,0.0356,0.0894,0.262,1.52
1.53,2.03,17.2,25.8,0.0172,0.115,0.0326,0.243,0.139,1.53
1.28,1.63,18.8,36.2,0.0118,0.132,0.0331,0.0703,0.126,0.833
1.45,1.95,25.6,34.1,0.0134,0.135,0.0337,0.073,0.162,1.92
1.43,1.82,9.77,14.7,0.00911,0.094,0.0209,0.0457,0.0823,0.727
1.32,2.19,24.2,52.4,0.0133,0.172,0.0493,0.236,0.309,1.9
1.46,2.08,21.1,45.5,0.0116,0.133,0.0325,0.101,0.816,6.49
1.72,2.36,16.2,27.6,0.0397,0.127,0.0348,0.0963,0.123,1.5
1.79,3.3,10.5,22.7,0.0202,0.0803,0.0315,0.26,0.226,1.63
1.46,2.01,15.0,24.3,0.0124,0.106,0.0277,0.0641,0.0374,0.35
1.44,1.93,23.3,46.9,0.0425,0.154,0.0407,0.157,0.249,1.52
1.24,1.89,10.8,19.8,0.0139,0.103,0.0231,0.0462,0.164,0.901
1.31,1.66,26.0,43.4,0.108,0.191,0.0572,0.141,0.179,2.25
1.35,1.63,19.9,35.5,0.026,0.124,0.0352,0.0861,0.274,1.87
1.26,1.7,10.6,17.9,0.0271,0.0724,0.0254,0.0658,0.25,1.41
1.49,1.97,26.0,33.7,0.013,0.138,0.0339,0.0639,0.154,1.97
1.23,1.67,20.6,29.2,0.0176,0.121,0.0397,0.139,0.365,1.41
1.51,1.8,11.5,18.5,0.0234,0.0738,0.027,0.0579,0.206,1.32
1.43,2.12,18.4,35.5,0.0161,0.103,0.0295,0.0661,0.112,0.75
1.43,2.15,15.9,29.5,0.0195,0.105,0.0274,0.0545,0.0932,0.676
1.46,2.63,22.0,36.1,0.0211,0.123,0.0342,0.0663,0.422,2.63
1.25,1.55,16.2,26.1,0.0317,0.098,0.037,0.124,0.234,1.79
1.26,1.63,8.38,14.4,0.0153,0.0806,0.0319,0.153,0.213,1.52
1.24,1.47,20.4,31.9,0.0254,0.13,0.0359,0.0817,0.162,1.55
1.48,1.65,25.8,33.3,0.0115,0.131,0.0371,0.0854,0.0678,0.816
1.99,2.31,22.9,47.9,0.0509,0.269,0.0288,0.0729,0.121,2.8
1.04,1.63,18.4,27.1,0.0132,0.127,0.0462,0.098,0.0896,0.656
1.52,1.8,17.1,38.0,0.0105,0.137,0.0268,0.0602,0.0543,0.776
1.4,2.34,8.49,16.3,0.0151,0.107,0.0228,0.0734,0.157,1.28
1.49,1.77,17.3,28.2,0.0151,0.121,0.0282,0.0529,0.0741,0.595
1.28,1.63,16.8,26.3,0.0173,0.115,0.0284,0.0607,0.531,2.2
1.36,2.01,27.7,34.1,0.0157,0.131,0.0393,0.105,0.404,2.4
1.39,1.8,23.7,32.9,0.0205,0.123,0.0402,0.115,0.723,3.01
1.11,1.67,11.4,17.3,0.0102,0.0674,0.0395,0.17,0.321,1.9
1.32,2.03,24.5,37.4,0.0124,0.125,0.0365,0.123,0.233,2.44
2.21,2.51,32.1,52.8,0.0171,0.138,0.0304,0.125,0.101,1.06
1.3,1.7,9.81,17.4,0.0106,0.0873,0.0267,0.0591,0.0895,0.647
1.37,2.22,26.3,49.9,0.014,0.135,0.0401,0.231,0.356,1.87
1.1,1.24,13.3,15.7,0.00856,0.097,0.0311,0.0937,0.0997,1.17
1.24,1.7,19.6,32.6,0.0586,0.154,0.0346,0.0936,0.611,2.42
1.13,1.29,25.6,34.4,0.0119,0.136,0.0632,0.306,0.232,1.51
1.77,2.04,16.5,25.3,0.0141,0.0871,0.0204,0.0602,0.71,3.33
1.37,1.57,14.8,23.7,0.0184,0.11,0.0275,0.0507,0.18,1.42
1.85,2.94,20.8,40.7,0.0116,0.103,0.0267,0.103,0.797,6.32
1.71,1.98,25.9,47.8,0.0188,0.122,0.0352,0.146,0.15,1.25
1.59,1.9,24.0,27.6,0.0119,0.135,0.0324,0.0741,0.158,1.28
1.75,2.17,28.7,33.2,0.0202,0.131,0.0316,0.0895,0.191,1.93
1.94,2.45,34.7,47.2,0.0359,0.183,0.0358,0.0785,0.51,3.49
1.36,1.67,20.7,36.0,0.0595,0.149,0.0388,0.0789,0.154,1.28
1.39,2.02,21.4,50.1,0.0311,0.112,0.0305,0.0767,0.378,3.17
1.59,1.81,21.1,29.1,0.014,0.128,0.0298,0.0638,0.271,1.39
1.23,1.44,37.8,62.4,0.0155,0.179,0.0409,0.0946,0.968,6.33
1.31,1.54,30.0,38.6,0.02,0.122,0.0379,0.101,0.427,2.18
1.43,1.71,17.5,38.4,0.0285,0.103,0.0287,0.0632,0.277,1.76
1.43,1.92,27.9,53.6,0.0245,0.142,0.0348,0.0942,0.437,3.08
1.41,1.79,15.2,27.0,0.261,0.427,0.0321,0.135,0.208,1.45
1.57,1.9,25.1,36.9,0.0126,0.118,0.0322,0.101,0.312,1.77
1.36,1.81,24.2,34.8,0.0269,0.13,0.0375,0.08,0.143,0.862
1.24,1.73,19.5,45.2,0.0202,0.101,0.0347,0.11,0.895,6.51
1.33,1.57,23.8,52.5,0.0145,0.135,0.0422,0.178,0.273,2.96
1.39,1.59,21.6,40.6,0.246,0.306,0.0419,0.146,0.22,1.15
2.26,2.61,38.2,48.9,0.0149,0.146,0.0295,0.06,0.101,0.914
1.38,1.68,22.1,29.7,0.0157,0.12,0.0379,0.115,0.317,1.26
1.25,1.66,19.6,28.0,0.0113,0.121,0.035,0.0813,0.157,1.9
1.21,1.96,25.5,43.4,0.0232,0.124,0.041,0.0927,0.272,2.4
1.27,1.47,47.1,65.4,0.015,0.155,0.0452,0.096,1.32,7.38
1.31,1.58,15.1,22.6,0.0509,0.128,0.0356,0.0884,0.167,1.5
1.33,2.0,29.5,54.0,0.0125,0.126,0.038,0.0709,0.444,4.58
1.37,1.96,28.2,51.3,0.052,0.155,0.0372,0.0868,0.351,1.99
1.83,2.4,16.3,35.5,0.0145,0.101,0.0245,0.0563,0.121,0.867
1.52,1.99,22.6,29.6,0.0137,0.123,0.0329,0.0583,0.152,1.23
1.62,1.74,31.2,39.0,0.0174,0.153,0.0369,0.0844,0.0666,0.551
1.3,1.97,18.8,37.2,0.182,0.474,0.0341,0.17,0.911,6.04
2.16,2.47,22.5,28.8,0.0138,0.135,0.0222,0.0464,0.255,1.28
1.42,1.82,19.1,30.0,0.0113,0.109,0.0303,0.0666,0.0516,0.694
1.9,2.81,26.3,40.5,0.0204,0.133,0.0333,0.0784,0.543,2.34
1.46,1.71,31.8,43.6,0.0142,0.144,0.04,0.1,0.183,1.85
1.37,2.05,23.6,52.6,0.0134,0.172,0.0514,0.312,0.328,1.89
1.54,1.7,29.6,37.6,0.0119,0.134,0.0366,0.0746,0.311,1.8
1.25,1.6,25.6,36.0,0.0157,0.181,0.0378,0.0814,0.363,1.99
1.4,2.16,11.1,17.7,0.0115,0.0911,0.0258,0.0444,0.122,1.11
1.37,1.69,21.5,50.8,0.0462,0.277,0.0334,0.086,0.146,2.93
1.76,2.24,27.2,42.9,0.0905,0.263,0.0305,0.058,0.169,1.74
1.27,1.7,23.3,33.0,0.0164,0.111,0.0369,0.09,0.466,2.14
1.03,1.63,11.7,48.5,0.0135,0.0803,0.0396,0.179,0.444,3.22
1.35,1.58,24.9,35.3,0.0156,0.146,0.0458,0.0861,0.294,2.27
1.63,2.03,18.8,27.7,0.02,0.107,0.0438,0.115,0.231,2.12
1.12,1.45,29.4,42.2,0.0154,0.145,0.0575,0.156,0.124,0.847
1.23,1.84,26.2,35.3,0.0199,0.184,0.0425,0.132,0.279,2.0
1.21,1.55,13.3,19.1,0.0177,0.123,0.032,0.0835,0.455,2.42
1.41,1.83,24.3,47.2,0.0214,0.135,0.0368,0.149,0.162,1.28
1.5,1.91,33.8,52.3,0.0242,0.145,0.046,0.097,0.0721,0.822
1.19,1.44,15.2,19.0,0.0216,0.136,0.041,0.0841,0.0343,0.321
1.3,1.66,29.7,41.9,0.0117,0.147,0.0423,0.0996,0.154,1.29
0.979,1.07,26.7,41.8,0.0175,0.128,0.0536,0.124,0.0715,0.951
0.985,1.16,20.4,40.2,0.0298,0.122,0.0481,0.104,0.0899,0.991
1.65,1.99,28.5,45.3,0.0243,0.123,0.0367,0.0826,0.0546,0.8
1.23,1.56,26.1,44.3,0.0251,0.149,0.0424,0.0936,0.109,0.912
1.75,1.96,26.1,30.4,0.0105,0.127,0.0305,0.0618,0.263,1.11
1.2,1.8,21.1,27.6,0.0246,0.138,0.0378,0.0782,0.228,1.47
1.36,1.87,25.1,35.3,0.0186,0.169,0.0397,0.0937,0.217,1.38
1.32,1.52,26.3,39.4,0.0183,0.111,0.0357,0.0714,0.368,2.84
1.62,2.01,22.9,34.1,0.0128,0.092,0.031,0.098,0.342,1.52
1.44,1.71,24.4,32.0,0.0125,0.135,0.0329,0.0664,0.102,1.23
1.31,1.57,13.7,20.9,0.0134,0.106,0.0298,0.0855,0.156,1.92
1.83,2.03,28.7,38.0,0.0148,0.118,0.0333,0.065,0.0866,1.49
1.29,1.52,28.4,39.8,0.0125,0.147,0.0411,0.086,0.193,1.86
1.65,2.16,26.6,53.0,0.014,0.167,0.0482,0.263,0.254,1.69
1.21,2.3,18.6,25.9,0.0241,0.116,0.0327,0.12,0.341,2.01
1.26,1.97,13.1,25.3,0.0298,0.11,0.0282,0.0779,0.349,2.61
1.61,1.85,20.6,29.2,0.00959,0.0986,0.0295,0.0611,0.12,0.866
1.33,1.68,14.3,29.7,0.0195,0.108,0.0288,0.0618,0.14,1.28
1.17,1.56,16.6,26.4,0.0121,0.107,0.032,0.0745,0.187,0.985
1.28,1.66,15.7,31.4,0.00956,0.105,0.0325,0.0566,0.283,1.38
1.29,1.55,11.5,16.4,0.00835,0.0955,0.0288,0.0573,0.138,1.36
1.37,1.92,28.4,50.4,0.0182,0.14,0.0436,0.126,0.205,1.23
1.25,1.45,19.4,23.6,0.00982,0.117,0.0375,0.0968,0.0399,0.734
1.45,2.06,23.5,47.0,0.0584,0.212,0.0421,0.154,0.274,1.83
1.36,1.66,28.4,42.4,0.0133,0.13,0.0468,0.197,0.266,2.61
1.39,1.74,10.8,19.1,0.0228,0.0977,0.0279,0.0849,0.208,1.0
1.49,1.8,23.2,34.0,0.0159,0.126,0.0387,0.147,0.127,1.54
1.43,1.91,19.0,35.2,0.0361,0.141,0.0355,0.297,0.375,3.35
1.74,2.05,9.79,12.7,0.00762,0.0868,0.0239,0.0548,0.0385,0.367
1.79,2.32,14.2,24.0,0.0101,0.131,0.0248,0.0583,0.111,0.893
1.14,1.53,20.8,39.7,0.018,0.148,0.0326,0.141,1.05,2.87
1.19,1.44,6.43,8.36,0.00645,0.0617,0.0239,0.0518,0.0346,0.366
1.06,1.66,6.51,9.81,0.0112,0.0726,0.0237,0.103,0.105,0.953
1.23,1.75,9.69,18.4,0.0258,0.0835,0.0216,0.0582,0.454,2.3
1.5,1.9,15.8,19.2,0.00827,0.0951,0.0267,0.0494,0.119,1.63
1.24,1.4,16.0,24.0,0.0453,0.108,0.0382,0.104,0.387,1.47
1.18,2.11,7.82,13.6,0.0154,0.0773,0.025,0.078,0.136,1.36
1.65,2.01,18.8,24.4,0.0154,0.0958,0.0243,0.0544,0.148,1.51
1.47,2.07,19.7,31.0,0.037,0.12,0.0303,0.0787,0.21,2.12
1.35,1.64,14.6,20.4,0.0083,0.102,0.0279,0.0513,0.0826,1.14
1.19,1.48,8.02,11.3,0.0138,0.0641,0.0239,0.0491,0.087,0.782
1.32,2.07,11.3,16.6,0.0109,0.0964,0.0286,0.0947,0.0669,0.626
1.1,1.29,9.96,12.4,0.00805,0.0949,0.0328,0.0782,0.0919,1.06
1.12,1.37,12.3,14.3,0.00812,0.0976,0.0298,0.0616,0.0435,0.426
1.21,1.54,29.8,77.5,0.0264,0.136,0.0459,0.103,0.543,2.48
1.47,1.85,14.0,19.2,0.00947,0.0958,0.0438,0.224,0.169,1.09
1.81,1.99,15.0,22.9,0.0156,0.104,0.0234,0.0675,0.103,1.66
1.56,1.95,20.0,27.5,0.0195,0.117,0.0295,0.0644,0.24,1.87
1.3,1.76,22.4,34.4,0.0217,0.118,0.0326,0.0728,0.347,1.97
1.41,2.49,21.6,39.3,0.0252,0.0894,0.0341,0.097,0.349,3.29
1.33,1.71,20.3,27.9,0.0101,0.107,0.0356,0.0675,0.0529,0.66
2.36,2.64,19.1,23.4,0.0161,0.133,0.0182,0.0695,0.19,0.816
1.26,1.7,10.6,17.9,0.0271,0.0724,0.0254,0.0658,0.25,1.41
1.18,2.11,7.82,13.6,0.0154,0.0773,0.025,0.078,0.136,1.36
1.25,1.46,21.8,26.1,0.00934,0.109,0.0345,0.0717,0.163,1.87
1.35,1.7,26.7,44.4,0.0125,0.126,0.0394,0.0969,0.206,2.04
1.45,2.08,19.8,28.1,0.0246,0.109,0.0558,0.115,0.165,1.51
1.74,1.96,16.1,23.0,0.0129,0.102,0.0249,0.0558,0.0623,1.02
1.73,2.23,9.78,17.5,0.0181,0.0746,0.019,0.04,0.151,0.989
1.81,2.4,19.8,35.5,0.163,0.519,0.0295,0.0747,0.24,1.31
1.43,1.92,22.3,36.4,0.0178,0.118,0.0367,0.0763,0.282,2.96
1.42,1.86,26.5,40.2,0.0193,0.147,0.0392,0.105,0.195,1.76
1.39,1.89,27.5,43.6,0.0467,0.146,0.04,0.0812,0.184,1.34
1.71,2.06,16.2,26.3,0.0124,0.11,0.0246,0.0678,0.261,2.33
1.46,1.89,28.9,53.4,0.0565,0.185,0.0369,0.0751,0.745,2.61
1.29,1.62,22.9,29.5,0.0102,0.111,0.0361,0.0721,0.143,0.94
1.32,2.68,29.7,46.0,0.0284,0.124,0.0398,0.0988,0.536,2.86
1.12,1.32,18.7,24.1,0.0103,0.123,0.0365,0.0685,0.145,1.06
1.26,1.49,29.0,51.5,0.025,0.228,0.0401,0.0977,0.274,1.37
1.3,1.62,15.7,19.1,0.00919,0.116,0.029,0.0614,0.0577,0.668
1.07,1.41,10.5,13.0,0.00763,0.0953,0.0272,0.0546,0.0259,0.259
1.44,1.94,15.8,26.6,0.0629,0.159,0.0282,0.0716,0.165,1.52
1.42,2.56,26.7,48.8,0.028,0.127,0.0477,0.215,0.189,2.64
1.34,1.81,6.63,16.5,0.0101,0.0539,0.0269,0.0783,0.228,0.994
1.27,1.9,11.1,19.8,0.024,0.103,0.0242,0.0525,0.166,0.901
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.37,1.81,13.2,42.1,0.0181,0.105,0.0317,0.102,0.14,0.621
1.28,1.93,14.7,22.9,0.0107,0.117,0.0288,0.113,0.307,2.63
1.29,1.67,19.6,38.6,0.0288,0.125,0.0375,0.103,0.34,1.81
1.84,2.16,12.8,16.9,0.00847,0.0979,0.025,0.053,0.134,1.31
1.78,2.05,20.4,56.9,0.011,0.141,0.0279,0.0861,0.127,1.19
1.67,1.86,8.4,13.0,0.0071,0.0791,0.0209,0.0561,0.0219,0.414
1.18,1.55,18.9,31.0,0.00986,0.108,0.0332,0.0597,0.324,2.07
1.23,1.51,26.0,70.0,0.0552,0.13,0.0417,0.113,0.669,2.13
1.22,2.47,13.2,48.9,0.181,0.482,0.0386,0.178,0.488,3.21
1.62,1.98,21.7,28.8,0.0186,0.122,0.0321,0.0827,0.0934,0.882
1.58,1.81,15.6,26.3,0.0227,0.109,0.0269,0.0616,0.15,1.52
1.33,1.78,16.0,19.7,0.0099,0.116,0.0297,0.0661,0.247,1.08
1.78,3.04,23.1,61.9,0.0772,0.258,0.0661,0.514,0.325,3.5
1.42,1.72,27.3,37.7,0.015,0.158,0.0366,0.0701,0.202,2.63
1.59,2.09,24.4,36.1,0.0127,0.128,0.0312,0.0834,0.197,2.01
1.14,1.49,16.1,27.0,0.0681,0.149,0.0425,0.107,0.0565,0.633
1.23,1.49,22.7,36.4,0.0242,0.146,0.0356,0.0829,0.437,2.64
1.65,2.46,15.7,24.1,0.0127,0.11,0.0264,0.0698,0.261,1.43
1.81,2.24,23.3,35.1,0.0422,0.102,0.0288,0.0552,0.116,0.697
1.68,1.91,30.1,37.6,0.0116,0.147,0.0327,0.0645,0.0387,0.568
1.16,1.61,15.4,49.7,0.0231,0.133,0.0419,0.176,0.629,3.13
1.79,2.29,28.3,51.2,0.144,0.402,0.0347,0.15,0.2,1.14
1.6,1.88,19.2,26.8,0.0294,0.116,0.0287,0.0812,0.252,1.66
1.42,2.44,21.9,40.1,0.0754,0.363,0.0345,0.0688,0.471,1.49
1.14,1.72,22.5,30.8,0.0158,0.127,0.0406,0.0952,0.16,1.16
1.62,2.06,22.6,38.2,0.0472,0.136,0.0334,0.131,0.382,1.73
1.25,1.7,16.7,36.0,0.0195,0.144,0.0318,0.082,0.128,1.39
1.62,2.91,11.6,23.5,0.0393,0.093,0.0325,0.199,0.171,1.85
1.23,2.04,13.9,23.5,0.0124,0.102,0.0312,0.0746,0.0695,0.745
1.31,1.53,25.7,45.9,0.0138,0.118,0.0381,0.105,0.161,1.4
1.28,1.48,25.0,56.9,0.0172,0.177,0.0404,0.104,0.164,1.16
1.56,1.74,31.1,38.6,0.0137,0.145,0.0416,0.0957,0.075,0.662
1.76,2.44,19.7,28.0,0.0169,0.119,0.0327,0.0982,0.205,1.29
1.27,1.55,16.8,36.8,0.0119,0.147,0.0323,0.0726,0.851,6.03
1.03,1.31,11.3,21.6,0.00805,0.0819,0.031,0.0751,0.186,1.13
1.58,1.78,14.9,21.2,0.0122,0.106,0.0267,0.0674,0.135,1.81
1.2,1.55,16.6,25.6,0.0189,0.118,0.0365,0.115,0.168,1.58
1.37,1.65,20.0,27.4,0.0156,0.127,0.0334,0.0899,0.114,1.67
1.74,2.4,23.8,31.1,0.0135,0.122,0.0329,0.0622,0.222,1.22
1.83,2.36,28.6,36.1,0.011,0.119,0.0317,0.071,0.169,1.24
1.53,1.85,23.2,29.6,0.0116,0.115,0.0331,0.0811,0.314,1.26
1.46,1.85,26.1,36.3,0.0198,0.118,0.0352,0.0901,0.608,2.47
1.53,2.15,18.4,25.0,0.00947,0.105,0.0905,0.156,0.0985,0.695
1.42,1.88,23.4,46.8,0.027,0.126,0.0394,0.162,0.404,2.05
2.01,2.45,25.9,48.2,0.18,0.583,0.0255,0.059,0.25,1.32
1.57,1.94,29.1,45.4,0.0159,0.136,0.0388,0.0903,0.231,1.06
1.55,1.85,23.6,36.0,0.148,0.267,0.0322,0.0762,0.442,2.92
1.44,1.72,25.3,41.1,0.222,0.414,0.0348,0.115,0.361,1.96
1.4,1.66,25.1,40.2,0.0177,0.128,0.0349,0.0912,0.262,1.57
1.56,2.14,25.8,34.6,0.0128,0.118,0.0853,0.147,0.319,2.79
1.34,1.67,22.7,32.5,0.0118,0.121,0.0332,0.063,0.0822,0.71
1.15,1.38,24.1,35.4,0.0549,0.16,0.0466,0.0939,0.187,1.13
1.33,1.79,23.6,57.1,0.0209,0.123,0.0363,0.101,0.319,1.72
1.48,2.04,41.5,90.3,0.031,0.133,0.038,0.108,0.638,6.48
1.52,2.16,13.1,23.1,0.00817,0.0815,0.0275,0.0622,0.203,1.06
1.95,2.49,20.9,27.1,0.00822,0.0984,0.0256,0.0543,0.139,1.11
0.931,1.31,37.7,65.7,0.0186,0.191,0.0627,0.147,0.387,2.48
1.4,1.8,23.4,29.0,0.0138,0.148,0.0369,0.0768,0.184,1.44
1.29,1.6,21.4,29.3,0.0109,0.131,0.035,0.0778,0.0665,0.808
