Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
1.09,1.52,6.75,9.65,0.0122,0.0735,0.029,0.0887,0.309,1.63
2.67,3.37,11.6,19.6,0.0313,0.108,0.0526,0.129,0.352,1.72
1.24,1.63,16.7,20.6,0.0162,0.117,0.032,0.0675,0.0991,0.718
1.21,1.72,20.4,37.8,0.0116,0.106,0.0352,0.0646,0.208,1.96
1.12,1.55,6.8,11.3,0.00715,0.0861,0.0224,0.0696,0.112,0.537
1.11,1.62,7.05,12.1,0.0077,0.0781,0.0244,0.069,0.0335,0.49
1.62,1.9,8.33,11.7,0.00611,0.0661,0.0216,0.0466,0.0244,0.283
1.86,2.38,8.11,11.0,0.0108,0.116,0.0174,0.0381,0.0389,0.282
1.11,1.34,9.92,12.3,0.00641,0.0744,0.0303,0.0717,0.0983,1.32
1.28,1.55,10.7,13.8,0.00657,0.075,0.0281,0.0622,0.086,1.25
1.07,1.55,8.34,14.3,0.0139,0.0799,0.0308,0.0605,0.105,0.514
1.35,2.32,9.46,23.1,0.0103,0.0648,0.0309,0.198,0.238,1.14
1.64,2.1,11.1,17.1,0.00855,0.0822,0.0191,0.0538,0.232,1.38
1.22,1.68,9.16,13.7,0.0101,0.0819,0.0234,0.0487,0.271,1.61
1.37,1.77,9.68,12.8,0.0079,0.0808,0.0237,0.0466,0.0605,0.854
1.52,2.0,12.7,17.7,0.023,0.151,0.0319,0.0861,0.225,1.26
1.55,2.08,8.03,10.9,0.00969,0.0765,0.0246,0.08,0.259,1.49
1.14,1.38,6.6,9.97,0.00684,0.0812,0.0232,0.0583,0.204,1.6
1.58,1.7,17.0,20.1,0.00977,0.11,0.0276,0.0532,0.0475,0.57
1.19,2.1,8.59,13.6,0.0146,0.0777,0.0242,0.0599,0.182,1.3
1.11,1.67,6.61,13.3,0.0201,0.0795,0.0265,0.105,0.169,1.12
1.96,2.45,7.56,9.85,0.0113,0.111,0.0149,0.0569,0.0442,0.287
1.73,1.85,25.4,29.8,0.00988,0.114,0.0323,0.0613,0.12,0.945
1.34,1.49,14.6,17.7,0.0112,0.117,0.0317,0.0753,0.0878,0.871
1.19,1.57,9.6,15.8,0.00778,0.0857,0.0241,0.0472,0.0645,0.991
1.4,2.07,10.6,13.9,0.0109,0.0867,0.0228,0.0412,0.101,0.999
1.12,1.62,5.89,16.7,0.0165,0.0454,0.0251,0.0854,0.275,1.02
1.12,1.55,6.8,11.3,0.00715,0.0861,0.0224,0.0696,0.112,0.537
1.6,2.31,9.14,12.2,0.0135,0.089,0.0177,0.0366,0.0245,0.266
1.44,1.93,7.44,10.9,0.0106,0.0572,0.03,0.0936,0.334,1.35
1.16,1.52,7.78,13.1,0.00774,0.0832,0.0247,0.0688,0.0935,0.418
1.15,1.4,6.77,9.97,0.0112,0.096,0.0226,0.0586,0.245,1.6
1.19,2.11,8.27,13.6,0.0148,0.0775,0.0241,0.0661,0.17,1.32
1.34,1.57,11.2,15.5,0.00786,0.0929,0.0247,0.0556,0.105,0.684
1.43,1.57,13.6,16.3,0.00929,0.0959,0.0269,0.0528,0.0436,0.395
1.04,1.23,11.8,14.3,0.00842,0.0928,0.0297,0.0648,0.0952,1.33
1.54,2.0,10.4,14.4,0.0114,0.108,0.0227,0.0529,0.0517,0.522
1.45,1.68,9.31,14.4,0.0118,0.0819,0.021,0.0504,0.0738,0.84
1.35,1.59,7.18,13.7,0.0101,0.066,0.0192,0.0481,0.28,1.04
1.03,1.3,7.72,11.6,0.0131,0.11,0.0255,0.0584,0.0911,0.679
1.33,1.54,13.5,16.8,0.0123,0.11,0.0262,0.062,0.219,0.815
1.1,1.29,9.96,12.4,0.00805,0.0949,0.0328,0.0782,0.0919,1.06
1.04,1.81,6.59,13.6,0.0233,0.0724,0.023,0.0487,0.119,1.06
1.42,1.86,9.64,13.8,0.0149,0.113,0.026,0.06,0.0719,0.578
1.7,2.59,8.83,15.8,0.0225,0.056,0.0158,0.0346,0.431,2.58
1.74,1.92,26.5,63.0,0.00878,0.0836,0.032,0.0754,0.171,1.93
1.89,2.21,8.36,13.1,0.00992,0.0652,0.0183,0.034,0.0301,0.288
1.42,2.43,12.6,21.9,0.0373,0.104,0.0264,0.0529,0.246,1.64
1.26,1.73,8.71,12.8,0.0183,0.0884,0.0243,0.0819,0.046,0.501
1.44,1.84,11.1,13.3,0.0094,0.0864,0.0255,0.047,0.022,0.215
1.35,1.5,10.7,16.9,0.0119,0.0875,0.0266,0.0918,0.122,1.73
1.28,1.53,8.99,13.1,0.012,0.0887,0.0229,0.0771,0.417,1.59
1.51,1.76,11.3,23.7,0.0103,0.0868,0.0225,0.0602,0.0478,0.395
1.29,1.72,11.9,18.2,0.0138,0.103,0.0246,0.13,0.353,2.03
1.57,2.19,24.8,43.3,0.0217,0.137,0.0363,0.0741,0.179,2.07
1.73,2.31,15.1,27.4,0.0227,0.0724,0.024,0.0508,0.229,2.17
1.34,2.39,9.23,13.6,0.0381,0.185,0.0219,0.0493,0.282,1.61
1.56,1.96,15.0,22.5,0.00931,0.113,0.0239,0.052,0.22,1.51
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.08,1.56,19.1,29.8,0.0988,0.168,0.0445,0.152,0.719,2.34
1.53,1.77,14.5,24.8,0.0182,0.16,0.0278,0.0643,0.33,0.935
1.43,1.91,26.8,39.8,0.0108,0.118,0.0357,0.0711,0.172,1.55
1.15,1.5,16.7,32.0,0.00994,0.112,0.0327,0.0802,0.236,1.07
1.26,1.7,10.6,17.9,0.0271,0.0724,0.0254,0.0658,0.25,1.41
1.25,1.78,17.3,23.5,0.0103,0.0982,0.0339,0.0806,0.102,1.03
1.5,1.82,17.8,32.0,0.0144,0.112,0.0371,0.101,0.0349,0.728
1.5,1.72,15.1,22.0,0.00908,0.103,0.0268,0.0587,0.102,0.943
1.28,1.47,11.0,13.4,0.00832,0.0977,0.0292,0.0646,0.0756,0.973
1.16,1.5,10.3,17.3,0.00941,0.0878,0.0263,0.0547,0.109,1.1
1.09,1.72,6.9,11.5,0.0225,0.102,0.0269,0.198,0.352,1.42
1.38,1.73,10.8,15.2,0.0121,0.112,0.0271,0.0559,0.0454,0.835
1.78,1.96,12.4,17.8,0.0136,0.0651,0.0162,0.0358,0.313,1.93
1.89,2.32,8.77,11.3,0.0198,0.0782,0.0157,0.0493,0.0621,0.714
1.66,2.06,9.93,16.1,0.00791,0.0738,0.0192,0.0437,0.16,0.827
1.38,1.86,7.51,13.7,0.0206,0.066,0.0202,0.048,0.299,1.22
1.04,1.24,16.2,25.9,0.0091,0.109,0.036,0.0623,0.396,2.8
1.4,1.95,8.24,14.5,0.0432,0.104,0.029,0.0949,0.359,1.29
1.45,1.88,14.1,22.5,0.0126,0.119,0.0303,0.0682,0.0376,0.393
1.04,1.66,8.45,11.1,0.00964,0.0782,0.0242,0.0493,0.134,1.31
1.32,1.58,13.3,20.5,0.0135,0.0944,0.0266,0.0875,0.223,2.33
1.39,1.86,9.02,14.5,0.0213,0.0828,0.0276,0.0959,0.337,1.39
1.26,1.75,10.9,18.2,0.0151,0.103,0.0223,0.124,0.398,2.08
1.4,2.89,11.7,23.3,0.0208,0.105,0.0224,0.124,0.416,2.08
1.49,2.07,5.68,11.2,0.0202,0.08,0.0169,0.103,0.0438,0.506
1.19,2.68,17.1,30.7,0.138,0.644,0.049,0.142,0.345,3.19
1.34,1.65,15.1,42.8,0.0125,0.115,0.0336,0.0831,0.147,0.475
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.14,1.44,10.7,14.4,0.00746,0.0891,0.0297,0.071,0.0517,0.439
1.58,2.07,13.0,22.6,0.018,0.0798,0.0238,0.0909,0.308,1.79
1.59,2.17,11.7,19.4,0.0391,0.142,0.0288,0.116,0.319,1.34
1.4,1.83,22.9,33.5,0.0144,0.121,0.0373,0.083,0.0991,0.751
1.17,1.65,9.08,11.5,0.00834,0.085,0.0231,0.0501,0.106,1.2
1.26,2.61,11.0,22.3,0.0437,0.174,0.0345,0.0715,0.304,2.34
1.1,1.53,9.94,16.0,0.00861,0.092,0.0336,0.0633,0.182,1.5
1.53,1.8,14.9,19.5,0.0106,0.109,0.0252,0.0622,0.18,0.753
1.13,2.01,8.84,13.3,0.0207,0.0782,0.0243,0.0491,0.194,1.37
1.14,1.92,16.7,30.8,0.072,0.294,0.044,0.105,0.264,1.25
1.87,2.27,10.1,18.1,0.008,0.0719,0.021,0.0687,0.14,0.815
1.37,1.82,16.3,24.3,0.0484,0.109,0.0345,0.116,0.365,1.89
1.3,1.72,15.4,20.1,0.0193,0.12,0.0308,0.076,0.133,0.9
1.2,1.8,21.0,26.1,0.0193,0.133,0.0374,0.0747,0.223,1.49
1.36,2.21,6.07,9.99,0.0144,0.0705,0.0236,0.096,0.0512,0.464
1.67,1.87,14.0,20.4,0.0119,0.104,0.0207,0.0595,0.0296,0.339
1.31,1.66,8.58,12.4,0.0153,0.0827,0.0236,0.0538,0.338,1.4
1.39,1.65,13.1,16.3,0.0102,0.105,0.0283,0.0728,0.0452,0.33
1.22,1.42,17.0,24.1,0.00931,0.0918,0.0385,0.0917,0.118,1.2
1.18,1.59,8.54,12.8,0.018,0.0819,0.0219,0.0474,0.133,1.18
1.21,1.75,7.01,10.3,0.0231,0.0726,0.0274,0.102,0.11,0.953
1.02,1.48,11.5,26.6,0.0302,0.111,0.0318,0.0749,0.736,2.4
1.12,1.53,10.2,16.5,0.0116,0.0987,0.0332,0.0646,0.209,1.5
1.61,3.76,8.18,16.1,0.0147,0.0634,0.0184,0.0478,0.323,1.34
1.08,1.66,8.83,14.8,0.0288,0.0854,0.0237,0.0482,0.164,1.31
1.3,1.63,8.14,11.2,0.00856,0.0801,0.0252,0.0765,0.208,1.52
1.25,1.51,13.1,16.3,0.00998,0.102,0.0284,0.0599,0.0506,0.394
1.11,1.67,6.61,13.3,0.0201,0.0795,0.0265,0.105,0.169,1.12
1.57,1.79,19.1,25.5,0.0348,0.104,0.0323,0.0847,0.301,1.27
1.46,1.68,12.1,15.0,0.0101,0.103,0.0231,0.046,0.103,1.02
1.25,1.83,11.1,15.8,0.00839,0.0857,0.0255,0.049,0.0603,0.987
1.62,1.92,9.91,13.1,0.0109,0.0945,0.0225,0.0554,0.0852,0.881
1.34,1.56,13.2,16.4,0.0104,0.096,0.0298,0.0633,0.0503,0.416
1.34,1.73,8.75,21.0,0.0148,0.076,0.0235,0.0691,0.0817,0.536
1.63,1.92,23.3,41.8,0.0104,0.116,0.0311,0.0944,0.377,6.18
1.6,2.12,13.9,25.6,0.0159,0.108,0.0243,0.0766,0.319,2.51
1.11,1.6,9.04,11.9,0.00942,0.073,0.0255,0.0547,0.0715,0.644
1.24,1.66,15.3,25.8,0.0145,0.11,0.0376,0.0891,0.282,1.45
1.91,2.52,7.17,10.6,0.0182,0.121,0.015,0.0579,0.0982,1.03
1.26,1.53,16.5,22.9,0.0178,0.102,0.0273,0.0827,0.477,1.74
1.28,1.65,18.0,33.2,0.011,0.106,0.0348,0.136,0.0575,0.926
1.16,1.65,6.74,12.4,0.00807,0.0795,0.0239,0.0568,0.0323,0.51
1.46,2.04,6.98,16.8,0.0135,0.0636,0.0262,0.079,0.21,0.992
1.78,1.93,15.2,19.3,0.0157,0.0881,0.0246,0.0588,0.0705,0.576
1.95,2.31,7.05,11.9,0.0114,0.0748,0.0155,0.0437,0.05,1.0
1.22,1.51,13.0,17.2,0.0153,0.0952,0.0296,0.0597,0.244,1.59
1.15,1.55,7.08,11.4,0.00712,0.085,0.0223,0.0681,0.106,0.501
1.12,1.41,8.47,13.1,0.0307,0.0883,0.0275,0.106,0.14,1.03
1.23,2.04,13.9,23.5,0.0124,0.102,0.0312,0.0746,0.0695,0.745
1.18,1.68,7.05,13.5,0.0125,0.0812,0.0239,0.0582,0.272,1.6
1.49,2.02,17.3,25.1,0.0163,0.122,0.0259,0.0615,0.281,1.36
0.996,1.32,8.49,13.4,0.0101,0.0808,0.0271,0.0507,0.172,0.865
1.16,1.57,15.0,18.8,0.0202,0.117,0.0341,0.0764,0.321,1.28
1.16,1.52,14.8,20.3,0.00874,0.108,0.0318,0.0796,0.0608,0.834
1.8,2.74,4.51,17.5,0.0249,0.12,0.013,0.0515,0.536,1.6
1.28,1.8,10.1,32.5,0.0236,0.0898,0.0257,0.15,0.103,1.21
1.73,2.62,5.16,17.0,0.0211,0.105,0.0179,0.0566,0.335,1.3
1.53,1.67,7.26,9.2,0.00602,0.0755,0.0184,0.0339,0.0111,0.231
1.77,1.97,15.7,25.3,0.0124,0.104,0.0244,0.0569,0.0563,0.913
1.18,1.71,10.3,12.7,0.00864,0.0872,0.0263,0.053,0.0926,1.14
1.03,1.3,7.72,11.6,0.0131,0.11,0.0255,0.0584,0.0911,0.679
1.74,1.92,14.7,17.2,0.00845,0.102,0.0244,0.0496,0.043,0.75
1.15,1.58,17.2,23.3,0.00873,0.0982,0.0338,0.0843,0.0651,0.817
1.3,1.93,9.92,14.4,0.0321,0.0927,0.0496,0.269,0.248,1.59
1.37,2.02,9.76,18.8,0.0252,0.0835,0.0233,0.0674,0.187,1.7
1.27,1.48,15.2,20.9,0.0389,0.116,0.0293,0.0604,0.131,1.31
1.39,1.87,7.56,13.7,0.019,0.0882,0.0198,0.0482,0.282,1.04
1.25,1.65,6.75,9.47,0.00736,0.0732,0.0234,0.0465,0.0325,0.355
1.98,2.77,7.55,12.3,0.00912,0.068,0.0189,0.166,0.041,0.592
1.16,1.47,9.83,17.1,0.0126,0.0804,0.0299,0.0583,0.0907,0.561
1.28,1.46,14.2,17.7,0.00891,0.0866,0.0282,0.076,0.244,0.948
1.45,2.02,6.52,11.7,0.017,0.0846,0.0182,0.0919,0.0357,0.397
1.16,1.56,7.14,11.3,0.0255,0.085,0.0218,0.0661,0.133,0.546
1.61,1.88,13.9,17.3,0.0113,0.102,0.0248,0.0488,0.247,1.17
1.63,1.75,14.4,17.8,0.00981,0.101,0.0244,0.0615,0.0322,0.505
1.29,1.77,10.4,16.0,0.00764,0.0697,0.0239,0.0411,0.143,0.795
1.34,1.66,8.3,14.5,0.00822,0.0656,0.0193,0.0469,0.19,0.832
1.87,2.84,13.4,25.3,0.0873,0.368,0.0189,0.0567,0.0952,1.24
1.15,1.73,11.0,24.2,0.0244,0.166,0.0232,0.0825,0.449,1.17
1.28,1.71,13.6,23.1,0.0174,0.0956,0.0335,0.129,0.149,1.46
1.72,1.94,13.6,18.9,0.0126,0.082,0.0218,0.07,0.0503,1.5
1.47,1.83,12.4,22.2,0.02,0.0889,0.0357,0.142,0.0813,1.28
1.41,1.64,11.3,13.7,0.00716,0.0884,0.0216,0.0532,0.0536,0.916
1.26,1.82,7.75,12.1,0.0277,0.107,0.0241,0.172,0.347,1.31
1.14,1.4,15.7,20.9,0.014,0.113,0.0335,0.0794,0.371,2.44
1.6,1.77,9.07,14.3,0.00907,0.079,0.019,0.036,0.177,0.915
1.04,1.21,11.8,14.8,0.00853,0.0932,0.0317,0.0645,0.0905,1.32
1.35,1.97,16.1,28.3,0.0452,0.143,0.037,0.0913,0.399,2.21
1.38,1.75,15.6,22.0,0.0209,0.0994,0.0313,0.0941,0.175,1.38
1.32,3.52,12.5,28.7,0.0356,0.114,0.0305,0.0723,0.76,2.4
1.16,1.67,13.8,19.8,0.0175,0.0994,0.0299,0.0631,0.172,1.32
1.29,1.5,9.95,15.8,0.00892,0.0844,0.0224,0.0588,0.282,1.44
1.63,1.79,15.1,17.6,0.00864,0.0989,0.0253,0.0493,0.033,0.359
1.48,1.84,18.1,24.1,0.0121,0.0954,0.0238,0.0557,0.259,1.47
1.2,1.48,10.9,15.1,0.0119,0.0904,0.0245,0.0492,0.0995,1.05
1.72,1.99,16.8,30.2,0.0156,0.101,0.025,0.0616,0.114,1.46
1.14,1.4,12.5,16.4,0.0156,0.113,0.0293,0.0588,0.0408,0.42
1.39,1.65,8.47,12.6,0.00704,0.0799,0.0213,0.0503,0.0523,0.719
1.19,1.75,8.12,12.0,0.00709,0.0902,0.0234,0.0697,0.145,1.41
1.7,2.08,10.2,14.9,0.0153,0.0729,0.0193,0.0368,0.137,0.919
1.47,2.08,7.0,12.0,0.0121,0.0758,0.018,0.0356,0.106,0.729
1.91,2.42,21.4,31.4,0.0173,0.124,0.0294,0.0754,0.0347,0.75
1.5,1.8,8.38,12.5,0.00686,0.0864,0.0211,0.0537,0.0862,0.306
1.58,1.83,11.5,14.6,0.00964,0.101,0.0259,0.0518,0.0279,0.493
1.8,2.46,27.0,39.3,0.0181,0.11,0.0375,0.286,0.205,1.61
1.15,1.58,13.2,19.0,0.00762,0.0927,0.0309,0.0593,0.0836,1.1
1.63,1.81,29.2,36.1,0.0112,0.135,0.0353,0.0799,0.0911,0.862
1.23,1.35,13.1,15.4,0.00935,0.103,0.03,0.0683,0.0725,1.15
2.06,2.92,27.4,37.8,0.0134,0.122,0.0354,0.0823,0.258,1.27
1.82,2.08,12.6,22.1,0.0164,0.0949,0.0225,0.162,0.0634,0.863
1.7,2.14,7.31,12.5,0.00773,0.0787,0.0222,0.0714,0.047,0.487
1.61,1.82,15.7,23.7,0.00913,0.0985,0.0248,0.06,0.0872,1.01
1.26,1.7,9.72,13.7,0.00931,0.0882,0.0232,0.047,0.213,1.54
1.6,1.93,11.7,21.4,0.00968,0.101,0.0203,0.0515,0.184,1.27
1.19,1.41,9.18,15.5,0.00938,0.0835,0.0221,0.0583,0.339,1.48
1.51,1.91,15.3,20.4,0.0135,0.118,0.0227,0.0643,0.243,0.95
1.34,1.76,9.64,13.4,0.01,0.0842,0.0224,0.0451,0.221,1.61
1.75,1.94,27.4,32.3,0.0112,0.128,0.0307,0.0622,0.233,1.05
1.23,2.04,13.9,23.5,0.0124,0.102,0.0312,0.0746,0.0695,0.745
1.44,1.89,18.9,29.0,0.0132,0.127,0.0393,0.116,0.0602,0.653
1.19,1.44,6.43,8.36,0.00645,0.0617,0.0239,0.0518,0.0346,0.366
1.03,1.74,10.9,15.4,0.0158,0.096,0.0267,0.055,1.06,3.02
1.08,1.65,8.98,13.3,0.00889,0.0782,0.0245,0.0515,0.118,1.29
1.68,1.92,13.0,16.1,0.00915,0.0957,0.0222,0.0453,0.0219,0.82
1.47,1.83,17.9,24.1,0.0111,0.101,0.0293,0.073,0.112,0.993
1.26,2.01,13.0,19.3,0.0274,0.11,0.0289,0.0615,0.117,1.06
1.51,2.72,13.0,23.7,0.0551,0.105,0.0232,0.0522,0.237,1.72
1.38,1.68,12.4,15.5,0.0129,0.107,0.027,0.0592,0.0586,0.669
1.22,1.34,10.7,12.6,0.00713,0.0968,0.0278,0.0551,0.101,1.09
1.6,2.06,9.68,21.4,0.0217,0.096,0.0253,0.195,0.119,1.11
1.1,1.8,15.0,23.2,0.0389,0.174,0.0313,0.0846,0.313,1.42
1.71,2.16,7.98,17.1,0.00858,0.061,0.0217,0.0797,0.176,0.904
1.23,1.73,8.91,13.1,0.0119,0.0858,0.0223,0.0494,0.307,1.61
1.57,1.93,8.76,12.4,0.00739,0.085,0.0234,0.0509,0.16,1.43
1.22,1.73,8.76,13.0,0.0106,0.0858,0.0225,0.0492,0.285,1.61
1.74,2.17,7.91,17.2,0.00918,0.0596,0.0216,0.0716,0.189,0.932
1.27,1.52,8.79,11.6,0.0095,0.0723,0.0237,0.0482,0.0712,0.664
1.37,1.65,13.0,23.7,0.0101,0.0996,0.0254,0.0588,0.218,1.24
1.2,1.6,9.11,13.5,0.0719,0.275,0.0266,0.0588,0.0802,0.905
1.32,1.84,13.2,18.4,0.0106,0.0958,0.0289,0.0558,0.0563,0.438
1.76,2.09,10.2,14.1,0.0106,0.0773,0.0208,0.0462,0.0188,0.323
1.85,2.22,9.07,13.7,0.0119,0.0728,0.0221,0.0948,0.0197,0.209
1.45,1.68,18.4,22.8,0.00888,0.109,0.0299,0.062,0.146,0.86
1.21,1.51,12.6,15.7,0.01,0.0952,0.0302,0.0596,0.0608,0.518
1.17,1.83,10.4,17.1,0.0186,0.0907,0.033,0.0619,0.218,1.53
1.16,1.66,12.5,15.6,0.0209,0.094,0.0304,0.0734,0.0857,0.916
2.06,2.38,7.83,9.16,0.00764,0.0672,0.0144,0.0327,0.0215,0.3
1.6,2.18,7.07,13.1,0.0125,0.0628,0.0175,0.0451,0.0532,0.847
1.63,2.24,9.55,13.2,0.0106,0.0833,0.0192,0.0525,0.293,1.31
1.4,1.81,9.35,14.4,0.00944,0.09,0.0211,0.0496,0.11,0.795
1.61,1.88,25.0,32.2,0.012,0.119,0.034,0.0723,0.0424,0.564
1.01,1.32,8.78,13.4,0.00801,0.0866,0.0273,0.0505,0.162,0.9
1.57,1.83,13.2,16.5,0.011,0.0992,0.028,0.0614,0.119,1.05
1.89,2.39,9.51,13.0,0.00916,0.0793,0.0185,0.0651,0.0642,0.786
1.57,1.94,6.88,12.0,0.0157,0.069,0.0199,0.0843,0.0265,0.352
1.12,1.58,8.57,11.2,0.00839,0.0974,0.0275,0.0588,0.0542,0.672
1.6,2.54,4.28,9.69,0.027,0.1,0.0129,0.0567,0.0944,1.16
1.56,1.91,9.51,17.3,0.025,0.0816,0.0227,0.0704,0.173,1.68
1.2,1.47,9.09,14.1,0.206,0.38,0.0359,0.0893,0.159,1.04
1.22,2.45,19.2,39.2,0.011,0.103,0.0322,0.0828,0.349,4.34
1.37,1.73,13.5,18.8,0.0105,0.0981,0.0253,0.0584,0.909,2.81
1.48,1.73,17.6,29.1,0.0251,0.113,0.037,0.0782,0.38,2.14
1.43,1.7,14.0,20.8,0.00957,0.0994,0.0267,0.0654,0.0868,1.19
1.1,1.65,7.24,11.5,0.0207,0.102,0.027,0.178,0.312,1.37
1.85,2.35,10.7,15.9,0.0148,0.101,0.0203,0.0935,0.19,0.931
1.59,2.33,10.3,16.0,0.0202,0.0902,0.0277,0.277,0.15,1.06
1.2,1.65,7.75,11.6,0.0209,0.0705,0.0244,0.056,0.132,1.22
1.41,1.98,9.87,16.4,0.036,0.109,0.0228,0.0473,0.0851,1.04
1.04,2.07,9.47,24.6,0.0395,0.119,0.0287,0.0709,0.301,2.69
1.01,1.31,9.62,11.8,0.00809,0.106,0.0278,0.055,0.0233,0.274
1.65,1.87,12.3,14.5,0.00622,0.077,0.0239,0.0558,0.0737,1.15
1.73,1.97,15.2,22.4,0.0115,0.106,0.0234,0.0618,0.214,1.8
1.33,2.34,21.2,33.7,0.0219,0.114,0.039,0.122,0.23,1.36
1.41,1.66,9.17,12.5,0.00884,0.0783,0.0218,0.0687,0.135,1.06
1.14,1.66,13.9,19.2,0.01,0.0888,0.0299,0.0629,0.925,2.92
1.34,1.73,11.6,23.0,0.0422,0.121,0.0231,0.0525,0.199,1.22
1.14,1.4,15.7,20.9,0.014,0.113,0.0335,0.0794,0.371,2.44
1.23,2.13,11.8,24.3,0.0512,0.203,0.0328,0.138,0.178,1.69
1.11,1.43,13.0,16.9,0.0203,0.0905,0.0297,0.0708,0.39,1.93
2.0,2.41,6.92,15.3,0.0148,0.0633,0.0136,0.0771,0.0494,0.703
1.19,1.59,13.7,17.7,0.0113,0.118,0.0302,0.0687,0.146,0.937
1.37,2.02,9.76,18.8,0.0252,0.0835,0.0233,0.0674,0.187,1.7
1.48,1.74,9.64,13.8,0.00697,0.0867,0.0214,0.0573,0.0696,0.293
1.84,2.22,12.0,19.7,0.0198,0.102,0.0226,0.0688,0.135,1.5
1.71,2.25,22.3,32.6,0.0116,0.123,0.0303,0.0765,0.0892,0.746
1.18,1.71,12.4,16.9,0.0118,0.0944,0.0263,0.0523,0.163,1.26
1.31,1.53,13.1,16.5,0.0131,0.109,0.0276,0.0668,0.234,0.87
1.4,1.67,14.2,19.6,0.00778,0.0941,0.0288,0.0539,0.0698,0.98
1.59,1.87,10.2,14.9,0.014,0.0986,0.0222,0.0458,0.0738,0.715
1.59,1.89,21.3,32.2,0.00961,0.106,0.0317,0.07,0.0358,0.479
1.79,1.89,24.8,31.6,0.0112,0.14,0.0328,0.0677,0.0405,0.628
1.44,1.72,9.98,16.8,0.0157,0.0875,0.0237,0.15,0.122,1.01
1.54,1.62,22.3,28.9,0.0129,0.124,0.0333,0.0834,0.0699,1.56
1.73,2.02,15.7,19.1,0.0125,0.113,0.024,0.0461,0.124,1.54
1.24,2.6,7.27,15.1,0.0189,0.0968,0.0273,0.154,0.184,1.28
1.37,1.83,15.4,25.7,0.0164,0.113,0.027,0.0551,0.0958,1.29
1.77,2.0,12.4,17.4,0.0184,0.0693,0.0171,0.036,0.0785,1.08
1.79,3.26,4.66,11.4,0.0354,0.102,0.019,0.115,0.088,0.938
1.24,2.2,10.9,27.2,0.0712,0.156,0.0275,0.0727,0.362,2.68
0.957,1.06,9.83,11.3,0.00746,0.0936,0.0292,0.0576,0.0286,0.374
1.17,1.54,17.7,20.6,0.0106,0.125,0.0343,0.0884,0.0537,0.388
1.1,1.36,11.8,18.6,0.0111,0.117,0.0358,0.109,0.0678,0.91
1.2,1.35,10.7,16.1,0.00845,0.0851,0.025,0.0586,0.239,1.46
1.45,1.98,6.21,12.4,0.0148,0.0805,0.0187,0.0807,0.0837,0.773
0.985,1.12,11.3,14.1,0.00846,0.0912,0.0319,0.0659,0.105,1.36
1.06,1.59,11.8,21.6,0.0229,0.0957,0.0323,0.107,0.203,1.13
2.06,3.84,9.05,16.6,0.0126,0.0713,0.0143,0.0298,0.0821,0.941
1.87,2.44,7.6,10.5,0.0119,0.116,0.0162,0.0346,0.103,1.02
1.38,1.67,7.79,10.8,0.0104,0.0756,0.0265,0.0803,0.26,1.51
0.981,1.17,15.0,18.7,0.00858,0.0986,0.0368,0.0644,0.431,2.99
1.14,1.63,7.1,11.3,0.0358,0.169,0.0283,0.0887,0.36,1.69
1.9,2.52,7.06,9.71,0.0131,0.121,0.0152,0.0578,0.0511,0.297
1.13,2.03,8.84,13.8,0.0098,0.0925,0.0247,0.0825,0.0915,0.887
1.18,1.59,9.82,14.1,0.0101,0.0917,0.0262,0.053,0.217,1.58
1.77,2.3,8.44,11.5,0.0105,0.107,0.0186,0.0411,0.0457,0.368
1.46,1.77,9.93,14.6,0.0136,0.0969,0.0218,0.0584,0.0867,0.75
1.24,2.2,7.66,12.7,0.0185,0.0648,0.027,0.0889,0.555,2.18
1.82,2.41,7.54,11.6,0.0372,0.102,0.0225,0.107,0.0966,0.992
1.28,1.45,12.5,22.2,0.0101,0.0823,0.0275,0.0899,0.206,1.32
1.21,1.84,13.3,27.6,0.0804,0.149,0.0304,0.0748,0.676,2.37
1.71,2.14,13.8,19.8,0.0249,0.133,0.0207,0.0757,0.322,1.07
1.07,1.94,16.3,30.4,0.045,0.156,0.0406,0.0982,0.32,1.27
1.33,2.04,14.9,23.6,0.0296,0.102,0.0283,0.0692,0.108,0.738
1.16,1.67,7.07,12.3,0.0918,0.341,0.0229,0.0832,0.126,0.971
1.6,2.02,11.8,17.2,0.00933,0.0747,0.0227,0.0455,0.111,0.936
1.78,2.2,16.8,26.3,0.00993,0.106,0.0253,0.0572,0.0323,0.644
1.15,1.36,12.4,16.3,0.00834,0.0995,0.0286,0.0606,0.0415,0.741
1.6,2.06,9.68,21.4,0.0217,0.096,0.0253,0.195,0.119,1.11
1.44,1.72,9.98,16.8,0.0157,0.0875,0.0237,0.15,0.122,1.01
1.29,1.53,11.9,15.0,0.00999,0.104,0.0248,0.048,0.104,1.03
1.77,1.91,15.8,18.4,0.00889,0.1,0.0246,0.0486,0.0377,0.389
1.18,1.41,7.57,12.5,0.00707,0.0799,0.0233,0.0518,0.0691,0.743
1.45,1.76,13.1,20.0,0.0153,0.0863,0.0251,0.0643,0.302,2.25
